实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-06-15,年度分红,,,2.0,2001-06-21,2001-06-22,2001-06-29,,10派2元(含税),2000年报
2001-10-19,中期分红,,10.0,,2001-10-26,2001-10-29,,,10转增10股,2001半年报
2002-08-05,年度分红,,,0.25,2002-08-09,2002-08-12,2002-08-19,,10派0.25元(含税),2001年报
2003-06-12,年度分红,,,1.5,2003-06-17,2003-06-18,2003-06-24,,10股派1.5元（含税）,2002年报
2004-04-05,年度分红,,,2.0,2004-04-09,2004-04-12,2004-04-16,,10派2元(含税),2003年报
2005-05-11,年度分红,,,1.0,2005-05-17,2005-05-18,2005-05-25,,10派1元（含税）,2004年报
2006-07-05,年度分红,,,1.0,2006-07-10,2006-07-11,2006-07-17,,10派1元（含税）,2005年报
2007-06-18,年度分红,,,1.0,2007-06-21,2007-06-22,2007-07-02,,10派1元（含税）,2006年报
2012-06-19,年度分红,,,0.5,2012-06-25,2012-06-26,2012-06-29,,10派0.5元(含税),2011年报
2021-06-09,年度分红,,,0.5,2021-06-15,2021-06-16,2021-06-16,,10派0.5元(含税),2020年报
