实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2004-04-12,年度分红,1.0,2.0,0.6,2004-04-15,2004-04-16,2004-04-23,,10送1转增2股派0.6元(含税),2003年报
2007-06-27,年度分红,1.0,,0.3,2007-07-02,2007-07-03,2007-07-09,2007-07-03,10送1股派0.3元（含税）,2006年报
2008-04-29,年度分红,,3.0,,2008-05-06,2008-05-07,,,10转增3股,2007年报
2009-06-18,年度分红,,,0.2,2009-06-23,2009-06-24,2009-06-29,,10派0.2元（含税）,2008年报
2010-05-26,年度分红,,,0.3,2010-05-31,2010-06-01,2010-06-04,,10派0.3元（含税）,2009年报
2011-05-30,年度分红,2.0,3.0,0.7,2011-06-02,2011-06-03,2011-06-09,2011-06-07,10送2转增3股派0.7元(含税),2010年报
2012-05-30,年度分红,,,1.0,2012-06-04,2012-06-05,2012-06-08,,10派1元(含税),2011年报
2013-05-27,年度分红,2.0,3.0,0.8,2013-05-30,2013-05-31,2013-06-06,2013-06-03,10送2转增3股派0.8元(含税),2012年报
2014-06-10,年度分红,,,0.4,2014-06-16,2014-06-17,2014-06-17,,10派0.4元(含税),2013年报
2015-05-26,年度分红,,,0.5,2015-05-29,2015-06-01,2015-06-01,,10派0.5元(含税),2014年报
2016-05-27,年度分红,2.0,5.0,0.6,2016-06-01,2016-06-02,2016-06-02,,10送2转增5股派0.6元(含税),2015年报
2017-10-19,中期分红,,,0.5,2017-10-24,2017-10-25,2017-10-25,,10派0.5元(含税）,2017半年报
2018-06-14,年度分红,2.0,,0.5,2018-06-20,2018-06-21,2018-06-21,,10送2股派0.5元(含税),2017年报
2019-06-04,年度分红,,,1.5,2019-06-10,2019-06-11,2019-06-11,,10派1.5元(含税),2018年报
2020-07-07,年度分红,,,1.5,2020-07-10,2020-07-13,2020-07-13,,10派1.5元(含税),2019年报
2021-05-12,年度分红,,,2.0,2021-05-17,2021-05-18,2021-05-18,,10派2元(含税),2020年报
2022-05-11,年度分红,,,2.5,2022-05-16,2022-05-17,2022-05-17,,10派2.5元(含税),2021年报
2023-06-13,年度分红,,,2.5,2023-06-16,2023-06-19,2023-06-19,,10派2.5元(含税),2022年报
2024-06-19,年度分红,,,2.6,2024-06-24,2024-06-25,2024-06-25,,10派2.6元(含税),2023年报
2025-04-12,季度分红,,,0.8,2025-04-17,2025-04-18,2025-04-18,,10派0.8元(含税),2024三季报
2025-06-24,年度分红,,,1.9,2025-06-27,2025-06-30,2025-06-30,,10派1.9元(含税),2024年报
2026-02-03,季度分红,,,1.0,2026-02-06,2026-02-09,2026-02-09,,10派1元(含税),2025三季报
2026-06-12,年度分红,,,1.7,2026-06-17,2026-06-18,2026-06-18,,10派1.7元(含税),2025年报
