实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-07-03,年度分红,,,1.5,2001-07-09,2001-07-10,2001-07-16,,10派1.5元(含税),2000年报
2002-07-17,年度分红,,2.0,0.5,2002-07-23,2002-07-24,2002-07-31,,10转增2股派0.5元(含税),2001年报
2006-02-09,股改分红,,6.0,,2006-02-10,2006-02-13,,,10转增6股,2005年报
2007-04-25,年度分红,,1.0,,2007-04-30,2007-05-08,,,10转增1股,2006年报
2008-03-07,年度分红,1.0,5.0,0.112,2008-03-12,2008-03-13,2008-03-18,2008-03-14,10送1转增5股派0.112元（含税）,2007年报
2010-03-26,年度分红,5.0,,0.6,2010-03-31,2010-04-01,2010-04-07,2010-04-02,10送5股派0.6元（含税）,2009年报
2011-06-24,年度分红,2.0,,0.25,2011-06-30,2011-07-01,2011-07-08,2011-07-04,10送2股派0.25元(含税),2010年报
2013-07-02,年度分红,,,0.61,2013-07-05,2013-07-08,2013-07-11,,10派0.61元(含税),2012年报
2014-07-11,年度分红,,,0.62,2014-07-16,2014-07-17,2014-07-17,,10派0.62元(含税),2013年报
2015-06-04,年度分红,,,0.56,2015-06-09,2015-06-10,2015-06-10,,10派0.56元(含税),2014年报
2016-07-02,年度分红,,,0.5,2016-07-07,2016-07-08,2016-07-08,,10派0.5元(含税),2015年报
2018-07-07,年度分红,,,0.57,2018-07-12,2018-07-13,2018-07-13,,10派0.57元(含税),2017年报
2019-07-04,年度分红,,,0.59,2019-07-11,2019-07-12,2019-07-12,,10派0.59元(含税),2018年报
2020-07-02,年度分红,,,0.1,2020-07-09,2020-07-10,2020-07-10,,10派0.1元(含税),2019年报
2021-07-29,年度分红,,,0.56,2021-08-03,2021-08-04,2021-08-04,,10派0.56元(含税),2020年报
2023-07-21,年度分红,,,0.18,2023-07-27,2023-07-28,2023-07-28,,10派0.18元(含税),2022年报
