实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-04-12,年度分红,,22.0,2.0,2017-04-17,2017-04-18,2017-04-18,2017-04-18,10转增22股派2元（含税）,2016年报
2018-06-04,年度分红,,,0.27,2018-06-11,2018-06-12,2018-06-12,,10派0.27元(含税),2017年报
2019-06-14,年度分红,,,0.17,2019-06-20,2019-06-21,2019-06-21,,10派0.17元(含税),2018年报
2020-05-29,年度分红,,,0.219927,2020-06-04,2020-06-05,2020-06-05,,10派0.219927元(含税),2019年报
2021-06-12,年度分红,,,1.999749,2021-06-18,2021-06-21,2021-06-21,,10派1.999749元(含税),2020年报
2022-04-14,年度分红,,,0.1,2022-04-20,2022-04-21,2022-04-21,,10派0.1元(含税),2021年报
2023-06-02,年度分红,,,0.1,2023-06-08,2023-06-09,2023-06-09,,10派0.1元(含税),2022年报
2024-04-18,年度分红,,,1.51075,2024-04-24,2024-04-25,2024-04-25,,10派1.51075元(含税),2023年报
2024-08-28,中期分红,,,1.3,2024-09-03,2024-09-04,2024-09-04,,10派1.3元(含税),2024半年报
2025-04-22,年度分红,,,1.5,2025-04-28,2025-04-29,2025-04-29,,10派1.5元(含税),2024年报
2025-08-20,中期分红,,,1.3,2025-08-25,2025-08-26,2025-08-26,,10派1.3元(含税),2025半年报
2026-05-08,年度分红,,,1.3,2026-05-13,2026-05-14,2026-05-14,,10派1.3元(含税),2025年报
