实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-04,年度分红,,,0.9,2012-06-08,2012-06-11,2012-06-11,,10派0.9元(含税),2011年报
2013-05-13,年度分红,,10.0,2.0,2013-05-17,2013-05-20,2013-05-20,2013-05-20,10转增10股派2元(含税),2012年报
2014-05-15,年度分红,,,0.49511,2014-05-20,2014-05-21,2014-05-21,,10派0.495110元(含税),2013年报
2015-04-23,年度分红,,9.990601,0.49953,2015-04-28,2015-04-29,2015-04-29,2015-04-29,10转增9.990601股派0.499530元(含税),2014年报
2016-05-19,年度分红,,,0.499631,2016-05-24,2016-05-25,2016-05-25,,10派0.499631元(含税),2015年报
2017-05-19,年度分红,,,0.5,2017-05-25,2017-05-26,2017-05-26,,10派0.5元(含税),2016年报
2018-05-29,年度分红,,5.0,0.21,2018-06-04,2018-06-05,2018-06-05,2018-06-05,10转增5股派0.21元(含税),2017年报
2019-05-27,年度分红,,,0.15,2019-05-31,2019-06-03,2019-06-03,,10派0.15元(含税),2018年报
2020-05-27,年度分红,,,0.15,2020-06-03,2020-06-04,2020-06-04,,10派0.15元(含税),2019年报
2021-05-28,年度分红,,,0.28,2021-06-03,2021-06-04,2021-06-04,,10派0.28元(含税),2020年报
2022-04-15,年度分红,,,0.4,2022-04-21,2022-04-22,2022-04-22,,10派0.4元(含税),2021年报
2024-06-26,年度分红,,,0.2,2024-07-03,2024-07-04,2024-07-04,,10派0.2元(含税),2023年报
2024-12-06,季度分红,,,0.4,2024-12-12,2024-12-13,2024-12-13,,10派0.4元(含税),2024三季报
2025-06-06,年度分红,,,0.2,2025-06-12,2025-06-13,2025-06-13,,10派0.2元(含税),2024年报
2025-12-06,季度分红,,,0.2,2025-12-12,2025-12-15,2025-12-15,,10派0.2元(含税),2025三季报
2026-06-04,年度分红,,,0.2,2026-06-11,2026-06-12,2026-06-12,,10派0.2元(含税),2025年报
