实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-04-12,年度分红,,15.0,3.0,2010-04-16,2010-04-19,2010-04-19,2010-04-19,10转增15股派3元（含税）,2009年报
2011-04-14,年度分红,,2.0,3.0,2011-04-19,2011-04-20,2011-04-20,2011-04-20,10转增2股派3元(含税),2010年报
2012-06-05,年度分红,,,3.0,2012-06-08,2012-06-11,2012-06-11,,10派3元(含税),2011年报
2013-05-24,年度分红,,6.0,4.0,2013-05-30,2013-05-31,2013-05-31,2013-05-31,10转增6股派4元(含税),2012年报
2014-04-11,年度分红,,10.0,2.5,2014-04-16,2014-04-17,2014-04-17,2014-04-17,10转增10股派2.5元(含税),2013年报
2015-05-30,年度分红,,5.020004,1.204801,2015-06-05,2015-06-08,2015-06-08,2015-06-08,10转增5.020004股派1.204801元(含税),2014年报
2016-07-05,年度分红,,,0.5,2016-07-08,2016-07-11,2016-07-11,,10派0.5元(含税),2015年报
2017-07-07,年度分红,,,0.26,2017-07-12,2017-07-13,2017-07-13,,10派0.26元(含税),2016年报
2018-06-27,年度分红,,,0.07,2018-07-02,2018-07-03,2018-07-03,,10派0.07元(含税),2017年报
2022-06-22,年度分红,,,0.251609,2022-06-29,2022-06-30,2022-06-30,,10派0.251609元(含税),2021年报
2023-06-19,年度分红,,,0.3,2023-06-27,2023-06-28,2023-06-28,,10派0.3元(含税),2022年报
2024-06-01,年度分红,,,0.6,2024-06-06,2024-06-07,2024-06-07,,10派0.6元(含税),2023年报
2025-07-04,年度分红,,,1.0,2025-07-10,2025-07-11,2025-07-11,,10派1元(含税),2024年报
