实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-05-11,年度分红,,,1.6,2001-05-16,2001-05-17,2001-05-18,,10派1.6元（含税）,2000年报
2001-09-29,中期分红,,5.0,,2001-10-10,2001-10-11,,,10转增5股,2001半年报
2002-05-29,年度分红,,,2.2,2002-06-03,2002-06-04,2002-06-04,,10派2.2元(含税),2001年报
2003-06-11,年度分红,,,1.3,2003-06-17,2003-06-18,2003-06-18,,10股派1.30元（含税）,2002年报
2004-07-09,年度分红,,,1.0,2004-07-14,2004-07-15,2004-07-15,,10派1元(含税),2003年报
2005-06-16,年度分红,0.0,0.0,1.3,2005-06-21,2005-06-22,2005-06-22,,10派1.3元(含税),2004年报
2006-06-24,年度分红,,,1.2,2006-06-28,2006-06-29,2006-06-29,,10派1.2元（含税）,2005年报
2007-05-24,年度分红,,,1.4,2007-05-30,2007-05-31,2007-05-31,,10派1.4元（含税）,2006年报
2008-05-27,年度分红,,,1.4,2008-05-30,2008-06-02,2008-06-02,,10派1.4元（含税）,2007年报
2009-06-05,年度分红,,,0.9,2009-06-10,2009-06-11,2009-06-11,,10派0.9元（含税）,2008年报
2010-06-26,年度分红,,,0.7,2010-07-01,2010-07-02,2010-07-02,,10派0.7元（含税）,2009年报
2011-05-25,年度分红,,,0.2,2011-05-30,2011-05-31,2011-05-31,,10派0.2元(含税),2010年报
2013-06-01,年度分红,,,0.7,2013-06-06,2013-06-07,2013-06-07,,10派0.7元(含税),2012年报
2014-05-29,年度分红,,,3.0,2014-06-05,2014-06-06,2014-06-06,,10派3元(含税),2013年报
2015-05-21,年度分红,,,4.0,2015-05-26,2015-05-27,2015-05-27,,10派4元(含税),2014年报
2016-06-08,年度分红,,,4.0,2016-06-15,2016-06-16,2016-06-16,,10派4元(含税),2015年报
2017-06-09,年度分红,,,3.0,2017-06-15,2017-06-16,2017-06-16,,10派3元(含税),2016年报
2018-06-08,年度分红,,,2.5,2018-06-13,2018-06-14,2018-06-14,,10派2.5元（含税）,2017年报
2019-06-13,年度分红,,,2.0,2019-06-19,2019-06-20,2019-06-20,,10派2元(含税),2018年报
2020-06-04,年度分红,,,0.2,2020-06-10,2020-06-11,2020-06-11,,10派0.2元(含税),2019年报
