实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-06-04,年度分红,,,1.476,2015-06-09,2015-06-10,2015-06-10,,10派1.476元(含税),2014年报
2015-09-14,中期分红,,10.0,,2015-09-17,2015-09-18,,2015-09-18,10转增10股,2015半年报
2016-05-25,年度分红,,10.0,0.9,2016-05-31,2016-06-01,2016-06-01,2016-06-01,10转增10股派0.9元(含税),2015年报
2017-06-05,年度分红,,,0.5,2017-06-09,2017-06-12,2017-06-12,,10派0.5元(含税),2016年报
2018-05-18,年度分红,,,0.8,2018-05-24,2018-05-25,2018-05-25,,10派0.8元(含税),2017年报
2019-04-30,年度分红,,,1.5,2019-05-10,2019-05-13,2019-05-13,,10派1.5元(含税),2018年报
2020-05-25,年度分红,,2.0,0.7,2020-05-29,2020-06-01,2020-06-01,2020-06-01,10转增2股派0.7元(含税),2019年报
2021-06-19,年度分红,,,0.506401,2021-06-24,2021-06-25,2021-06-25,,10派0.506401元(含税),2020年报
2022-05-05,年度分红,,,0.6,2022-05-12,2022-05-13,2022-05-13,,10派0.6元(含税),2021年报
2023-05-06,年度分红,,,0.7,2023-05-11,2023-05-12,2023-05-12,,10派0.7元(含税),2022年报
2024-05-07,年度分红,,,0.8,2024-05-13,2024-05-14,2024-05-14,,10派0.8元(含税),2023年报
2025-05-08,年度分红,,,0.9,2025-05-15,2025-05-16,2025-05-16,,10派0.9元(含税),2024年报
2026-05-14,年度分红,,,1.0,2026-05-21,2026-05-22,2026-05-22,,10派1元(含税),2025年报
