实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1995-05-19,年度分红,0.0,0.0,1.4,1995-05-22,1995-05-23,,,10派1.40元(含税),1994年报
1997-07-11,年度分红,0.0,1.5,0.0,1997-07-17,1997-07-18,,,10转增1.5股,1996年报
2009-06-05,年度分红,,,0.5,2009-06-10,2009-06-11,2009-06-17,,10派0.5元（含税）,2008年报
2010-04-20,年度分红,1.0,,0.3,2010-04-23,2010-04-26,2010-04-30,2010-04-27,10送1股派0.3元（含税）,2009年报
2013-05-23,年度分红,1.0,,0.25,2013-05-28,2013-05-29,2013-06-04,2013-05-30,10送1股派0.25元(含税),2012年报
2014-06-23,年度分红,,,0.4,2014-06-26,2014-06-27,2014-06-27,,10派0.4元(含税),2013年报
2016-07-23,年度分红,,,0.3,2016-08-01,2016-08-02,2016-08-02,,10派0.3元(含税),2015年报
2019-08-02,年度分红,,,0.5,2019-08-07,2019-08-08,2019-08-08,,10派0.5元(含税),2018年报
2022-08-24,年度分红,,,0.66,2022-08-29,2022-08-30,2022-08-30,,10派0.66元(含税),2021年报
2025-07-22,年度分红,,,0.1,2025-07-28,2025-07-29,2025-07-29,,10派0.1元(含税),2024年报
