实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-07-05,年度分红,,5.0,1.65,2017-07-10,2017-07-11,2017-07-11,,10转增5股派1.65元(含税),2016年报
2018-06-29,年度分红,,,0.82,2018-07-05,2018-07-06,2018-07-06,,10派0.82元(含税),2017年报
2019-05-10,年度分红,,,0.55,2019-05-16,2019-05-17,2019-05-17,,10派0.55元(含税),2018年报
2020-04-23,年度分红,,4.0,0.88,2020-04-28,2020-04-29,2020-04-29,,10转增4股派0.88元(含税),2019年报
2021-06-21,年度分红,,,1.11,2021-06-24,2021-06-25,2021-06-25,,10派1.11元(含税),2020年报
2022-06-07,年度分红,,,0.6,2022-06-10,2022-06-13,2022-06-13,,10派0.6元(含税),2021年报
2023-06-12,年度分红,,,0.36,2023-06-15,2023-06-16,2023-06-16,,10派0.36元(含税),2022年报
2024-09-24,中期分红,,,0.5,2024-09-27,2024-09-30,2024-09-30,,10派0.5元(含税),2024半年报
2025-05-17,年度分红,,,0.868,2025-05-22,2025-05-23,2025-05-23,,10派0.868元(含税),2024年报
2026-05-16,年度分红,,,0.608,2026-05-21,2026-05-22,2026-05-22,,10派0.608元(含税),2025年报
