实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-01-14,年度分红,2.0,,1.6,1994-01-21,1994-01-24,,,10送2股派1.6元（含税）,1993年报
1995-06-20,年度分红,5.0,0.0,0.0,1995-06-26,1995-06-27,,,10送5股,1994年报
1996-07-22,年度分红,0.5,0.0,0.6,1996-07-26,1996-07-29,1996-08-02,,10送0.5股派0.60元(含税),1995年报
1998-07-11,年度分红,2.0,0.0,0.5,1998-07-17,1998-07-20,,,10送2股派0.5元(含税),1997年报
2001-03-31,年度分红,,5.0,,2001-04-05,2001-04-06,,,10转增5股,2000年报
2005-06-09,年度分红,0.0,0.0,1.0,2005-06-15,2005-06-16,2005-06-16,,10派1元(含税),2004年报
2006-07-19,年度分红,,,0.6,2006-07-26,2006-07-27,2006-07-27,,10派0.6元（含税）,2005年报
2007-06-06,年度分红,,,0.9,2007-06-08,2007-06-11,2007-06-11,,10派0.9元（含税）,2006年报
2008-05-20,年度分红,,,4.0,2008-05-23,2008-05-26,2008-05-26,,10派4元（含税）,2007年报
2009-06-06,年度分红,,,1.0,2009-06-12,2009-06-15,2009-06-15,,10派1元（含税）,2008年报
2012-06-20,年度分红,,,0.2,2012-06-28,2012-06-29,2012-06-29,,10派0.2元(含税),2011年报
2015-06-26,年度分红,,,0.1,2015-07-03,2015-07-06,2015-07-06,,10派0.1元(含税),2014年报
2018-07-26,年度分红,,,0.1,2018-08-02,2018-08-03,2018-08-03,,10派0.1元(含税),2017年报
2021-07-20,年度分红,,,0.1,2021-07-26,2021-07-27,2021-07-27,,10派0.1元(含税),2020年报
2023-07-20,年度分红,,,0.15,2023-07-26,2023-07-27,2023-07-27,,10派0.15元(含税),2022年报
2024-06-18,年度分红,,,0.23,2024-06-25,2024-06-26,2024-06-26,,10派0.23元(含税),2023年报
2024-09-12,中期分红,,,0.2,2024-09-23,2024-09-24,2024-09-24,,10派0.2元(含税),2024半年报
2025-06-17,年度分红,,,0.84,2025-06-24,2025-06-25,2025-06-25,,10派0.84元(含税),2024年报
2025-10-16,中期分红,,,0.62,2025-10-23,2025-10-24,2025-10-24,,10派0.62元(含税),2025半年报
2026-07-30,年度分红,,,0.855961,2026-08-06,2026-08-07,2026-08-07,,10派0.855961元(含税),2025年报
