实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-05-21,年度分红,,5.0,2.0,2011-05-27,2011-05-30,2011-05-30,2011-05-30,10转增5股派2元(含税),2010年报
2012-05-23,年度分红,,10.0,0.5,2012-05-29,2012-05-30,2012-05-30,2012-05-30,10转增10股派0.5元(含税),2011年报
2013-05-21,年度分红,,,1.0,2013-05-27,2013-05-28,2013-05-28,,10派1元(含税),2012年报
2014-06-05,年度分红,,,0.625,2014-06-12,2014-06-13,2014-06-13,,10派0.625元(含税),2013年报
2015-05-14,年度分红,,,2.0,2015-05-21,2015-05-22,2015-05-22,,10派2元(含税),2014年报
2016-05-10,年度分红,,10.0,4.0,2016-05-16,2016-05-17,2016-05-17,2016-05-17,10转增10股派4元(含税),2015年报
2017-03-29,年度分红,,,2.0,2017-04-06,2017-04-07,2017-04-07,,10派2元(含税),2016年报
2018-03-09,年度分红,,,2.0,2018-03-15,2018-03-16,2018-03-16,,10派2元(含税),2017年报
2019-05-18,年度分红,,,0.4,2019-05-24,2019-05-27,2019-05-27,,10派0.4元(含税),2018年报
2020-05-08,年度分红,,,1.0,2020-05-14,2020-05-15,2020-05-15,,10派1元(含税),2019年报
2021-06-30,年度分红,,,4.0,2021-07-06,2021-07-07,2021-07-07,,10派4元(含税),2020年报
2023-05-24,年度分红,,,4.0,2023-05-30,2023-05-31,2023-05-31,,10派4元(含税),2022年报
