实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2005-06-09,年度分红,,5.0,2.0,2005-06-14,2005-06-15,2005-06-21,,10转增5股派2元(含税),2004年报
2006-05-19,年度分红,,10.0,2.0,2006-05-24,2006-05-25,2006-05-31,,10转增10股派2元（含税）,2005年报
2007-06-18,年度分红,,,1.0,2007-06-22,2007-06-25,2007-06-28,,10派1元（含税）,2006年报
2008-04-07,年度分红,1.0,,1.0,2008-04-10,2008-04-11,2008-04-16,2008-04-11,10送1股派1元（含税）,2007年报
2011-02-24,年度分红,,,1.0,2011-03-01,2011-03-02,2011-03-07,,10派1元(含税),2010年报
2012-07-05,年度分红,,,1.0,2012-07-10,2012-07-11,2012-07-17,,10派1元(含税),2011年报
2015-06-08,年度分红,,,2.0,2015-06-11,2015-06-12,2015-06-12,,10派2元(含税),2014年报
2016-06-20,年度分红,,,0.5,2016-06-23,2016-06-24,2016-06-24,,10派0.5元(含税),2015年报
2017-05-19,年度分红,,10.0,2.6,2017-05-24,2017-05-25,2017-05-25,,10转增10股派2.6元(含税),2016年报
2018-06-08,年度分红,,,0.5,2018-06-13,2018-06-14,2018-06-14,,10派0.5元(含税),2017年报
2019-06-20,年度分红,,,1.0,2019-06-25,2019-06-26,2019-06-26,,10派1元(含税),2018年报
2020-06-18,年度分红,,,1.0,2020-06-23,2020-06-24,2020-06-24,,10派1元(含税),2019年报
2021-06-18,年度分红,,,1.0,2021-06-24,2021-06-25,2021-06-25,,10派1元(含税),2020年报
2022-07-22,年度分红,,,1.0,2022-07-28,2022-07-29,2022-07-29,,10派1元(含税),2021年报
2023-06-30,年度分红,,,1.0,2023-07-05,2023-07-06,2023-07-06,,10派1元(含税),2022年报
2024-06-12,年度分红,,,1.0,2024-06-17,2024-06-18,2024-06-18,,10派1元(含税),2023年报
2024-09-12,中期分红,,,1.0,2024-09-19,2024-09-20,2024-09-20,,10派1元(含税),2024半年报
2025-07-10,年度分红,,,2.0,2025-07-17,2025-07-18,2025-07-18,,10派2元(含税),2024年报
2025-09-09,中期分红,,,1.0,2025-09-15,2025-09-16,2025-09-16,,10派1元(含税),2025半年报
