实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-07-13,年度分红,3.0,0.0,0.0,1999-07-19,1999-07-20,,,10送3股,1998年报
2001-05-19,年度分红,1.8756,1.8756,,2001-05-25,2001-05-28,,,10送1.8756转增1.8756股,2000年报
2010-08-10,年度分红,,10.0,,2010-08-13,2010-08-16,,2010-08-17,10转增10股,2009年报
2015-07-02,年度分红,,,0.5,2015-07-08,2015-07-09,2015-07-09,,10派0.5元(含税),2014年报
2016-05-12,年度分红,,,0.25,2016-05-19,2016-05-20,2016-05-20,,10派0.25元(含税),2015年报
2017-06-14,年度分红,,,0.4,2017-06-20,2017-06-21,2017-06-21,,10派0.4元(含税),2016年报
2018-06-13,年度分红,,,0.2,2018-06-19,2018-06-20,2018-06-20,,10派0.2元(含税),2017年报
2019-06-13,年度分红,,,0.5,2019-06-19,2019-06-20,2019-06-20,,10派0.5元(含税),2018年报
2020-06-11,年度分红,,,0.5,2020-06-17,2020-06-18,2020-06-18,,10派0.5元(含税),2019年报
2021-06-10,年度分红,,,0.5,2021-06-17,2021-06-18,2021-06-18,,10派0.5元(含税),2020年报
2022-06-10,年度分红,,,0.5,2022-06-16,2022-06-17,2022-06-17,,10派0.5元(含税),2021年报
