实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-05-08,年度分红,0.0,0.0,5.0,1999-05-12,1999-05-13,1999-05-19,,10派5元(含税),1998年报
2000-08-30,中期分红,,10.0,,2000-09-04,2000-09-05,,,10转增10股,2000半年报
2012-05-31,年度分红,13.0,2.0,1.5,2012-06-05,2012-06-06,2012-06-06,2012-06-06,10送13转增2股派1.5元(含税),2011年报
2013-05-22,年度分红,,,0.3,2013-05-28,2013-05-29,2013-05-29,,10派0.3元(含税),2012年报
2014-07-15,年度分红,,,0.6,2014-07-21,2014-07-22,2014-07-22,,10派0.6元(含税),2013年报
2015-04-23,年度分红,,,1.5,2015-04-29,2015-04-30,2015-04-30,,10派1.5元(含税),2014年报
2016-05-24,年度分红,2.0,3.0,1.0,2016-05-30,2016-05-31,2016-05-31,2016-05-31,10送2转增3股派1元(含税),2015年报
2017-06-05,年度分红,,,1.0,2017-06-08,2017-06-09,2017-06-09,,10派1元(含税),2016年报
2018-05-26,年度分红,,,0.6,2018-05-31,2018-06-01,2018-06-01,,10派0.6元(含税),2017年报
2019-04-19,年度分红,,,0.2,2019-04-25,2019-04-26,2019-04-26,,10派0.2元(含税),2018年报
2020-05-08,年度分红,,,0.35,2020-05-14,2020-05-15,2020-05-15,,10派0.35元(含税),2019年报
2021-05-13,年度分红,,,1.2,2021-05-19,2021-05-20,2021-05-20,,10派1.2元(含税),2020年报
2022-05-11,年度分红,,,0.35,2022-05-17,2022-05-18,2022-05-18,,10派0.35元(含税),2021年报
2023-05-25,年度分红,,,0.35,2023-05-30,2023-05-31,2023-05-31,,10派0.35元(含税),2022年报
2024-05-28,年度分红,,,0.4,2024-05-31,2024-06-03,2024-06-03,,10派0.4元(含税),2023年报
2024-08-31,中期分红,,,0.06,2024-09-05,2024-09-06,2024-09-06,,10派0.06元(含税),2024半年报
2025-05-24,年度分红,,,0.3,2025-05-29,2025-05-30,2025-05-30,,10派0.3元(含税),2024年报
2025-11-06,中期分红,,,0.12,2025-11-11,2025-11-12,2025-11-12,,10派0.12元(含税),2025半年报
