实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2014-06-10,年度分红,,,1.5,2014-06-16,2014-06-17,2014-06-17,,10派1.5元(含税),2013年报
2015-05-22,年度分红,,,1.2,2015-05-28,2015-05-29,2015-05-29,,10派1.2元(含税),2014年报
2016-05-07,年度分红,,15.0,1.8,2016-05-12,2016-05-13,2016-05-13,2016-05-13,10转增15股派1.8元(含税),2015年报
2017-06-16,年度分红,,,2.0,2017-06-21,2017-06-22,2017-06-22,,10派2元(含税),2016年报
2018-07-05,年度分红,,,1.8,2018-07-10,2018-07-11,2018-07-11,,10派1.8元(含税),2017年报
2019-06-27,年度分红,,6.0,1.0,2019-07-02,2019-07-03,2019-07-03,2019-07-03,10转增6股派1元(含税),2018年报
2020-06-17,年度分红,,,0.5,2020-06-22,2020-06-23,2020-06-23,,10派0.5元(含税),2019年报
2021-04-20,年度分红,7.0,,2.0,2021-04-26,2021-04-27,2021-04-27,2021-04-27,10送7股派2元(含税),2020年报
2022-05-07,年度分红,,10.0,5.0,2022-05-13,2022-05-16,2022-05-16,2022-05-16,10转增10股派5元(含税),2021年报
2023-05-09,年度分红,,,6.0,2023-05-15,2023-05-16,2023-05-16,,10派6元(含税),2022年报
2024-04-23,年度分红,,,3.0,2024-04-26,2024-04-29,2024-04-29,,10派3元(含税),2023年报
2025-05-15,年度分红,,,1.0,2025-05-21,2025-05-22,2025-05-22,,10派1元(含税),2024年报
2025-12-31,季度分红,,,0.5,2026-01-09,2026-01-12,2026-01-12,,10派0.5元(含税),2025三季报
2026-04-22,年度分红,,,2.0,2026-04-28,2026-04-29,2026-04-29,,10派2元(含税),2025年报
2026-04-22,特别分红,,,1.0,2026-04-28,2026-04-29,2026-04-29,,10派1元(含税),2026一季报
