实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2007-04-24,年度分红,3.0,,1.0,2007-04-27,2007-04-30,2007-04-30,2007-04-30,10送3股派1元（含税）,2006年报
2008-05-07,年度分红,,5.0,1.6,2008-05-12,2008-05-13,2008-05-13,,10转增5股派1.6元（含税）,2007年报
2009-07-14,年度分红,,,1.2,2009-07-17,2009-07-20,2009-07-20,,10派1.2元（含税）,2008年报
2012-07-05,年度分红,,,0.6,2012-07-10,2012-07-11,2012-07-11,,10派0.6元(含税),2011年报
2014-07-03,年度分红,,,1.0,2014-07-08,2014-07-09,2014-07-09,,10派1元(含税),2013年报
2015-06-27,年度分红,,,1.0,2015-07-03,2015-07-06,2015-07-06,,10派1元(含税),2014年报
2016-04-23,年度分红,,,2.0,2016-04-29,2016-05-03,2016-05-03,,10派2元(含税),2015年报
2017-06-06,年度分红,,,2.0,2017-06-09,2017-06-12,2017-06-12,,10派2元(含税),2016年报
2017-10-11,中期分红,,,1.0,2017-10-16,2017-10-17,2017-10-17,,10派1元(含税),2017半年报
2018-06-04,年度分红,,,3.0,2018-06-07,2018-06-08,2018-06-08,,10派3元(含税),2017年报
2019-05-22,年度分红,,,1.0,2019-05-28,2019-05-29,2019-05-29,,10派1元(含税),2018年报
2020-07-23,年度分红,,,1.0,2020-07-29,2020-07-30,2020-07-30,,10派1元(含税),2019年报
2022-05-19,年度分红,,,3.0,2022-05-24,2022-05-25,2022-05-25,,10派3元(含税),2021年报
2024-05-15,年度分红,,,1.0,2024-05-20,2024-05-21,2024-05-21,,10派1元(含税),2023年报
2024-09-07,中期分红,,,1.5,2024-09-12,2024-09-13,2024-09-13,,10派1.5元(含税),2024半年报
2025-05-13,年度分红,,,1.5,2025-05-19,2025-05-20,2025-05-20,,10派1.5元(含税),2024年报
2026-06-12,年度分红,,,3.0,2026-06-17,2026-06-18,2026-06-18,,10派3元(含税),2025年报
