实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-06-24,年度分红,,,3.0,2017-06-29,2017-06-30,2017-06-30,,10派3元(含税),2016年报
2018-05-23,年度分红,,5.0,4.0,2018-05-28,2018-05-29,2018-05-29,2018-05-29,10转增5股派4元(含税),2017年报
2019-07-06,年度分红,,,3.0,2019-07-11,2019-07-12,2019-07-12,,10派3元(含税),2018年报
2020-07-08,年度分红,,,4.0,2020-07-13,2020-07-14,2020-07-14,,10派4元(含税),2019年报
2021-07-07,年度分红,,,4.0,2021-07-13,2021-07-14,2021-07-14,,10派4元(含税),2020年报
2021-09-09,中期分红,,8.0,,2021-09-15,2021-09-16,,2021-09-16,10转增8股,2021半年报
2022-05-17,年度分红,,,2.5,2022-05-23,2022-05-24,2022-05-24,,10派2.5元(含税),2021年报
2023-05-17,年度分红,,,2.0,2023-05-22,2023-05-23,2023-05-23,,10派2元(含税),2022年报
2024-05-16,年度分红,,,1.5,2024-05-22,2024-05-23,2024-05-23,,10派1.5元(含税),2023年报
2025-05-13,年度分红,,,1.5,2025-05-19,2025-05-20,2025-05-20,,10派1.5元(含税),2024年报
