实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-05-10,年度分红,,10.0,2.5,2011-05-13,2011-05-16,2011-05-16,2011-05-16,10转增10股派2.5元(含税),2010年报
2012-07-24,年度分红,,,1.292446,2012-07-27,2012-07-30,2012-07-30,,10派1.292446元(含税),2011年报
2013-07-11,年度分红,,,1.002524,2013-07-16,2013-07-17,2013-07-17,,10派1.002524元(含税),2012年报
2015-05-22,年度分红,,,1.0,2015-05-27,2015-05-28,2015-05-28,,10派1元(含税),2014年报
2017-05-03,年度分红,,10.0,1.0,2017-05-09,2017-05-10,2017-05-10,2017-05-10,10转增10股派1元(含税),2016年报
2019-05-10,年度分红,,,0.4,2019-05-16,2019-05-17,2019-05-17,,10派0.4元(含税),2018年报
2020-06-12,年度分红,,,0.2,2020-06-18,2020-06-19,2020-06-19,,10派0.2元(含税),2019年报
2021-06-10,年度分红,,,0.2,2021-06-17,2021-06-18,2021-06-18,,10派0.2元(含税),2020年报
2022-05-31,年度分红,,6.0,0.1,2022-06-07,2022-06-08,2022-06-08,2022-06-08,10转增6股派0.1元(含税),2021年报
2023-05-31,年度分红,,,0.1,2023-06-07,2023-06-08,2023-06-08,,10派0.1元(含税),2022年报
2024-05-18,年度分红,,,0.2,2024-05-23,2024-05-24,2024-05-24,,10派0.2元(含税),2023年报
