实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2007-06-01,年度分红,1.0,2.0,0.12,2007-06-07,2007-06-08,2007-06-08,2007-06-08,10送1转增2股派0.12元（含税）,2006年报
2008-06-12,年度分红,,4.0,1.0,2008-06-18,2008-06-19,2008-06-19,,10转增4股派1元（含税）,2007年报
2009-06-03,年度分红,,,2.0,2009-06-10,2009-06-11,2009-06-11,,10派2元（含税）,2008年报
2010-06-05,年度分红,4.0,6.0,2.0,2010-06-10,2010-06-11,2010-06-11,2010-06-11,10送4转增6股派2.00元（含税）,2009年报
2011-07-04,年度分红,,,1.5,2011-07-11,2011-07-12,2011-07-12,,10派1.5元(含税),2010年报
2012-06-28,年度分红,,,1.0,2012-07-05,2012-07-06,2012-07-06,,10派1元(含税),2011年报
2013-07-02,年度分红,,,1.0,2013-07-09,2013-07-10,2013-07-10,,10派1元(含税),2012年报
2014-05-15,年度分红,,10.0,1.0,2014-05-21,2014-05-22,2014-05-22,2014-05-22,10转增10股派1元(含税),2013年报
2015-07-04,年度分红,,,0.5,2015-07-09,2015-07-10,2015-07-10,,10派0.5元(含税),2014年报
2016-07-06,年度分红,,,0.5,2016-07-12,2016-07-13,2016-07-13,,10派0.5元(含税),2015年报
2017-06-21,年度分红,,,0.5,2017-06-27,2017-06-28,2017-06-28,,10派0.5元(含税),2016年报
2018-06-15,年度分红,,,1.0,2018-06-21,2018-06-22,2018-06-22,,10派1元(含税),2017年报
2019-05-16,年度分红,,,1.0,2019-05-22,2019-05-23,2019-05-23,,10派1元(含税),2018年报
2020-06-30,年度分红,,,1.0,2020-07-07,2020-07-08,2020-07-08,,10派1元(含税),2019年报
2021-07-01,年度分红,,,1.0,2021-07-07,2021-07-08,2021-07-08,,10派1元(含税),2020年报
2022-06-28,年度分红,,,2.0,2022-07-05,2022-07-06,2022-07-06,,10派2元(含税),2021年报
2023-06-30,年度分红,,,2.0,2023-07-06,2023-07-07,2023-07-07,,10派2元(含税),2022年报
2024-07-04,年度分红,,,3.0,2024-07-11,2024-07-12,2024-07-12,,10派3元(含税),2023年报
2025-07-03,年度分红,,,3.0,2025-07-09,2025-07-10,2025-07-10,,10派3元(含税),2024年报
2025-12-02,季度分红,,,1.0,2025-12-09,2025-12-10,2025-12-10,,10派1元(含税),2025三季报
