实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2002-05-17,年度分红,,,0.6,2002-05-22,2002-05-23,2002-05-29,,10派0.6元(含税),2001年报
2003-04-10,年度分红,,,0.5,2003-04-15,2003-04-16,2003-04-22,,10股派0.50元（含税）,2002年报
2004-04-13,年度分红,,,0.58,2004-04-16,2004-04-19,2004-04-23,,10派0.58元（含税）,2003年报
2005-03-29,年度分红,,,1.0,2005-04-01,2005-04-04,2005-04-08,,10派1元（含税）,2004年报
2006-04-14,年度分红,,3.0,1.2,2006-04-19,2006-04-20,2006-04-26,,10转增3股派1.2元（含税）,2005年报
2007-05-11,年度分红,,,0.7,2007-05-16,2007-05-17,2007-05-23,,10派0.7元（含税）,2006年报
2010-06-03,年度分红,,,0.6,2010-06-09,2010-06-10,2010-06-18,,10派0.6元（含税）,2009年报
2011-04-27,年度分红,,,0.6,2011-05-03,2011-05-04,2011-05-09,,10派0.6元(含税),2010年报
2012-04-27,年度分红,,11.0,,2012-05-04,2012-05-07,,2012-05-08,10转增11股,2011年报
2014-06-27,年度分红,,,0.2,2014-07-02,2014-07-03,2014-07-03,,10派0.2元(含税),2013年报
2015-07-08,年度分红,,,0.1,2015-07-14,2015-07-15,2015-07-15,,10派0.1元(含税),2014年报
2016-06-03,年度分红,,,0.2,2016-06-08,2016-06-13,2016-06-13,,10派0.2元(含税),2015年报
2017-06-30,年度分红,,,0.25,2017-07-06,2017-07-07,2017-07-07,,10派0.25元(含税),2016年报
2018-06-01,年度分红,,,1.33,2018-06-07,2018-06-08,2018-06-08,,10派1.33元(含税),2017年报
2021-06-29,年度分红,,,0.4,2021-07-02,2021-07-05,2021-07-05,,10派0.4元(含税),2020年报
2022-05-27,年度分红,,,1.1,2022-06-01,2022-06-02,2022-06-02,,10派1.1元(含税),2021年报
2024-07-30,年度分红,,,0.11,2024-08-02,2024-08-05,2024-08-05,,10派0.11元(含税),2023年报
