实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-10-19,中期分红,,,2.0,2010-10-22,2010-10-25,2010-10-25,,10派2元（含税）,2010半年报
2011-05-23,年度分红,,5.0,3.0,2011-05-26,2011-05-27,2011-05-27,2011-05-27,10转增5股派3元(含税),2010年报
2012-06-21,年度分红,,,2.0,2012-06-27,2012-06-28,2012-06-28,,10派2元(含税),2011年报
2013-06-17,年度分红,,,2.0,2013-06-24,2013-06-25,2013-06-25,,10派2元(含税),2012年报
2014-05-16,年度分红,,,3.0,2014-05-22,2014-05-23,2014-05-23,,10派3元(含税),2013年报
2015-05-22,年度分红,,10.0,2.0,2015-05-27,2015-05-28,2015-05-28,2015-05-28,10转增10股派2元(含税),2014年报
2016-07-29,年度分红,,,1.0,2016-08-04,2016-08-05,2016-08-05,,10派1元(含税),2015年报
2017-06-29,年度分红,,,1.5,2017-07-05,2017-07-06,2017-07-06,,10派1.5元(含税),2016年报
2018-06-15,年度分红,,,1.2,2018-06-22,2018-06-25,2018-06-25,,10派1.2元(含税),2017年报
2018-10-18,中期分红,,,2.0,2018-10-23,2018-10-24,2018-10-24,,10派2元(含税),2018半年报
2019-04-12,年度分红,,,0.5,2019-04-18,2019-04-19,2019-04-19,,10派0.5元(含税),2018年报
2020-07-07,年度分红,,,2.5,2020-07-10,2020-07-13,2020-07-13,,10派2.5元(含税),2019年报
2021-07-06,年度分红,,,2.5,2021-07-12,2021-07-13,2021-07-13,,10派2.5元(含税),2020年报
2022-07-06,年度分红,,,0.8,2022-07-13,2022-07-14,2022-07-14,,10派0.8元(含税),2021年报
2023-07-07,年度分红,,,1.0,2023-07-13,2023-07-14,2023-07-14,,10派1元(含税),2022年报
2024-07-02,年度分红,,,1.0,2024-07-08,2024-07-09,2024-07-09,,10派1元(含税),2023年报
2025-07-02,年度分红,,,1.5,2025-07-08,2025-07-09,2025-07-09,,10派1.5元(含税),2024年报
2026-07-04,年度分红,,,3.0,2026-07-09,2026-07-10,2026-07-10,,10派3元(含税),2025年报
