实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-08-13,中期分红,,,2.1,2011-08-18,2011-08-19,2011-08-19,,10派2.1元(含税),2011半年报
2012-05-30,年度分红,,10.0,3.5,2012-06-04,2012-06-05,2012-06-05,2012-06-05,10转增10股派3.5元(含税),2011年报
2013-05-15,年度分红,,5.0,1.8,2013-05-21,2013-05-22,2013-05-22,2013-05-22,10转增5股派1.8元(含税),2012年报
2014-06-20,年度分红,,,0.9,2014-06-26,2014-06-27,2014-06-27,,10派0.9元(含税),2013年报
2015-06-17,年度分红,,,1.3,2015-06-24,2015-06-25,2015-06-25,,10派1.3元(含税),2014年报
2016-06-02,年度分红,,,1.3,2016-06-13,2016-06-14,2016-06-14,,10派1.3元(含税),2015年报
2017-05-25,年度分红,,5.0,1.5,2017-06-05,2017-06-06,2017-06-06,2017-06-06,10转增5股派1.5元(含税),2016年报
2018-06-07,年度分红,,,1.5,2018-06-13,2018-06-14,2018-06-14,,10派1.5元(含税),2017年报
2019-06-27,年度分红,,,1.0,2019-07-04,2019-07-05,2019-07-05,,10派1元(含税),2018年报
2020-06-15,年度分红,,,2.298159,2020-06-18,2020-06-19,2020-06-19,,10派2.298159元(含税),2019年报
2021-05-07,年度分红,,,1.3,2021-05-13,2021-05-14,2021-05-14,,10派1.3元(含税),2020年报
2023-06-30,年度分红,,,0.37,2023-07-07,2023-07-10,2023-07-10,,10派0.37元(含税),2022年报
