实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1996-10-17,年度分红,0.0,0.0,0.0,,,,,95年度利润与96年实现的净利润一并留待97年6月前分配,1995年报
1997-02-24,中期分红,0.0,3.0,0.0,1997-02-28,1997-03-03,,,10转增3股,1996半年报
1997-07-05,年度分红,0.0,0.0,4.38,1997-07-14,1997-07-15,,,10派4.38元(含税),1996年报
1999-07-06,年度分红,0.0,0.0,1.0,1999-07-09,1999-07-12,1999-07-13,,10派1元(含税),1998年报
2008-07-01,股改分红,,2.0,,2008-07-04,,,,10转增2股,
2010-03-10,年度分红,,10.0,,2010-03-15,2010-03-16,,2010-03-17,10转增10股,2009年报
2011-05-17,年度分红,,12.0,2.0,2011-05-20,2011-05-23,2011-05-27,2011-05-24,10转增12股派2元(含税),2010年报
2012-03-20,年度分红,,,3.0,2012-03-23,2012-03-26,2012-03-29,,10派3元(含税),2011年报
2013-07-09,年度分红,,,2.0,2013-07-12,2013-07-15,2013-07-19,,10派2元(含税),2012年报
2014-06-30,年度分红,,5.0,2.0,2014-07-03,2014-07-04,2014-07-04,2014-07-07,10转增5股派2元(含税),2013年报
2015-06-19,年度分红,,,2.0,2015-06-25,2015-06-26,2015-06-26,,10派2元(含税),2014年报
2016-07-11,年度分红,,6.0,2.5,2016-07-14,2016-07-15,2016-07-15,,10转增6股派2.5元(含税),2015年报
2017-05-19,年度分红,,,2.0,2017-05-25,2017-05-26,2017-05-26,,10派2元(含税),2016年报
2018-06-08,年度分红,,,2.5,2018-06-13,2018-06-14,2018-06-14,,10派2.5元(含税),2017年报
2019-08-19,年度分红,,,2.0,2019-08-23,2019-08-26,2019-08-26,,10派2元(含税),2018年报
2020-05-27,年度分红,,,1.0,2020-06-01,2020-06-02,2020-06-02,,10派1元(含税),2019年报
2021-06-29,年度分红,,,1.5,2021-07-02,2021-07-05,2021-07-05,,10派1.5元(含税),2020年报
2022-07-08,年度分红,,,1.0,2022-07-13,2022-07-14,2022-07-14,,10派1元(含税),2021年报
2023-06-27,年度分红,,,0.5,2023-07-04,2023-07-05,2023-07-05,,10派0.5元(含税),2022年报
2024-06-05,年度分红,,,0.3,2024-06-12,2024-06-13,2024-06-13,,10派0.3元(含税),2023年报
2025-06-25,年度分红,,,0.2,2025-06-30,2025-07-01,2025-07-01,,10派0.2元(含税),2024年报
