实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-09-02,中期分红,,,5.0,2010-09-08,2010-09-09,2010-09-09,,10派5元（含税）,2010半年报
2011-05-14,年度分红,,,2.5,2011-05-20,2011-05-23,2011-05-23,,10派2.5元(含税),2010年报
2012-05-03,年度分红,,,2.0,2012-05-09,2012-05-10,2012-05-10,,10派2元(含税),2011年报
2013-06-21,年度分红,,,1.5,2013-06-26,2013-06-27,2013-06-27,,10派1.5元(含税),2012年报
2014-05-07,年度分红,,5.0,1.5,2014-05-13,2014-05-14,2014-05-14,2014-05-14,10转增5股派1.5元(含税),2013年报
2015-03-19,年度分红,,,1.4,2015-03-24,2015-03-25,2015-03-25,,10派1.4元(含税),2014年报
2015-09-26,中期分红,,10.0,1.0,2015-10-08,2015-10-09,2015-10-09,2015-10-09,10转增10股派1元(含税),2015半年报
2016-05-20,年度分红,,,0.3,2016-05-26,2016-05-27,2016-05-27,,10派0.3元(含税),2015年报
2017-06-03,年度分红,,,1.0,2017-06-08,2017-06-09,2017-06-09,,10派1元(含税),2016年报
2018-06-01,年度分红,,,1.5,2018-06-07,2018-06-08,2018-06-08,,10派1.5元(含税),2017年报
2019-05-24,年度分红,,,2.0,2019-05-30,2019-05-31,2019-05-31,,10派2元(含税),2018年报
2020-06-10,年度分红,,,2.0,2020-06-16,2020-06-17,2020-06-17,,10派2元(含税),2019年报
2021-07-06,年度分红,,,3.0,2021-07-09,2021-07-12,2021-07-12,,10派3元(含税),2020年报
2022-07-07,年度分红,,,0.4,2022-07-12,2022-07-13,2022-07-13,,10派0.4元(含税),2021年报
2025-06-13,年度分红,,,0.4,2025-06-19,2025-06-20,2025-06-20,,10派0.4元(含税),2024年报
2026-05-12,年度分红,,,2.0,2026-05-18,2026-05-19,2026-05-19,,10派2元(含税),2025年报
