实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2009-05-27,年度分红,,,0.6,2009-06-03,2009-06-04,2009-06-04,,10派0.6元（含税）,2008年报
2010-07-02,年度分红,,,0.5,2010-07-08,2010-07-09,2010-07-09,,10派0.5元（含税）,2009年报
2011-06-16,年度分红,,,3.0,2011-06-22,2011-06-23,2011-06-23,,10派3元(含税),2010年报
2012-06-07,年度分红,,,0.5,2012-06-13,2012-06-14,2012-06-14,,10派0.5元(含税),2011年报
2013-10-22,中期分红,,,0.3,2013-10-28,2013-10-29,2013-10-29,,10派0.3元(含税),2013半年报
2014-05-28,年度分红,,5.0,0.5,2014-06-05,2014-06-06,2014-06-06,2014-06-06,10转增5股派0.5元(含税),2013年报
2015-06-13,年度分红,,,0.3,2015-06-18,2015-06-19,2015-06-19,,10派0.3元(含税),2014年报
2016-06-13,年度分红,,,0.2,2016-06-16,2016-06-17,2016-06-17,,10派0.2元(含税),2015年报
2017-06-09,年度分红,,,0.25,2017-06-15,2017-06-16,2017-06-16,,10派0.25元(含税),2016年报
2018-06-30,年度分红,,,0.4,2018-07-06,2018-07-09,2018-07-09,,10派0.4元(含税),2017年报
2019-06-27,年度分红,,,0.55,2019-07-04,2019-07-05,2019-07-05,,10派0.55元(含税),2018年报
2020-06-01,年度分红,,,0.55,2020-06-05,2020-06-08,2020-06-08,,10派0.55元(含税),2019年报
2021-07-02,年度分红,,,0.4,2021-07-08,2021-07-09,2021-07-09,,10派0.4元(含税),2020年报
2022-07-07,年度分红,,,0.45,2022-07-12,2022-07-13,2022-07-13,,10派0.45元(含税),2021年报
2023-07-05,年度分红,,,0.5,2023-07-10,2023-07-11,2023-07-11,,10派0.5元(含税),2022年报
2024-07-03,年度分红,,,0.5,2024-07-08,2024-07-09,2024-07-09,,10派0.5元(含税),2023年报
2025-01-17,季度分红,,,0.2,2025-01-22,2025-01-23,2025-01-23,,10派0.2元(含税),2024三季报
2025-06-27,年度分红,,,0.2,2025-07-02,2025-07-03,2025-07-03,,10派0.2元(含税),2024年报
2026-01-29,季度分红,,,0.25,2026-02-03,2026-02-04,2026-02-04,,10派0.25元(含税),2025三季报
2026-06-03,年度分红,,,0.35,2026-06-09,2026-06-10,2026-06-10,,10派0.35元(含税),2025年报
