实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-05-06,年度分红,,8.0,3.5,2010-05-11,2010-05-12,2010-05-12,2010-05-12,10转增8股派3.5元（含税）,2009年报
2011-04-28,年度分红,,2.5,2.5,2011-05-05,2011-05-06,2011-05-06,2011-05-06,10转增2.5股派2.5元(含税),2010年报
2012-04-26,年度分红,,,2.0,2012-05-03,2012-05-04,2012-05-04,,10派2元(含税),2011年报
2013-06-04,年度分红,,2.436885,2.436885,2013-06-07,2013-06-13,2013-06-13,2013-06-13,10转增2.436885股派2.436885元(含税),2012年报
2014-05-30,年度分红,,2.0,2.0,2014-06-05,2014-06-06,2014-06-06,2014-06-06,10转增2股派2元(含税),2013年报
2015-04-09,年度分红,,3.0,1.5,2015-04-16,2015-04-17,2015-04-17,2015-04-17,10转增3股派1.5元(含税),2014年报
2016-04-08,年度分红,,3.0,1.5,2016-04-14,2016-04-15,2016-04-15,2016-04-15,10转增3股派1.5元(含税),2015年报
2017-05-11,年度分红,,3.0,1.5,2017-05-17,2017-05-18,2017-05-18,2017-05-18,10转增3股派1.5元(含税),2016年报
2018-04-26,年度分红,,4.0,1.5,2018-05-03,2018-05-04,2018-05-04,2018-05-04,10转增4股派1.5元(含税),2017年报
2019-04-29,年度分红,,,1.5,2019-05-08,2019-05-09,2019-05-09,,10派1.5元(含税),2018年报
2020-05-16,年度分红,,3.0,1.5,2020-05-21,2020-05-22,2020-05-22,2020-05-22,10转增3股派1.5元(含税),2019年报
2021-05-07,年度分红,,2.0,2.0,2021-05-13,2021-05-14,2021-05-14,2021-05-14,10转增2股派2元(含税),2020年报
2022-05-09,年度分红,,,2.000834,2022-05-12,2022-05-13,2022-05-13,,10派2.000834元(含税),2021年报
2023-05-13,年度分红,,,2.5,2023-05-18,2023-05-19,2023-05-19,,10派2.5元(含税),2022年报
2024-05-20,年度分红,,,2.5,2024-05-24,2024-05-27,2024-05-27,,10派2.5元(含税),2023年报
2025-01-11,季度分红,,,1.0,2025-01-16,2025-01-17,2025-01-17,,10派1元(含税),2024三季报
2025-05-16,年度分红,,,1.5,2025-05-22,2025-05-23,2025-05-23,,10派1.5元(含税),2024年报
