实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-03-02,年度分红,,,6.0,2010-03-05,2010-03-08,2010-03-08,,10派6元（含税）,2009年报
2011-04-28,年度分红,,,8.0,2011-05-05,2011-05-06,2011-05-06,,10派8元(含税),2010年报
2012-05-31,年度分红,,,8.0,2012-06-06,2012-06-07,2012-06-07,,10派8元(含税),2011年报
2013-03-30,年度分红,,,8.0,2013-04-09,2013-04-10,2013-04-10,,10派8元(含税),2012年报
2014-07-22,年度分红,,,10.0,2014-07-29,2014-07-30,2014-07-30,,10派10元(含税),2013年报
2015-06-06,年度分红,,,8.0,2015-06-11,2015-06-12,2015-06-12,,10派8元(含税),2014年报
2016-05-20,年度分红,,,10.0,2016-05-26,2016-05-27,2016-05-27,,10派10元(含税),2015年报
2017-05-19,年度分红,,10.0,10.0,2017-05-24,2017-05-25,2017-05-25,2017-05-25,10转增10股派10元(含税),2016年报
2018-05-16,年度分红,,,5.0,2018-05-22,2018-05-23,2018-05-23,,10派5元(含税),2017年报
2019-02-27,年度分红,,,5.0,2019-03-05,2019-03-06,2019-03-06,,10派5元(含税),2018年报
2020-03-04,年度分红,,3.0,7.5,2020-03-09,2020-03-10,2020-03-10,2020-03-10,10转增3股派7.5元(含税),2019年报
2021-04-16,年度分红,,,5.0,2021-04-22,2021-04-23,2021-04-23,,10派5元(含税),2020年报
2022-04-14,年度分红,,,8.0,2022-04-20,2022-04-21,2022-04-21,,10派8元(含税),2021年报
2023-03-30,年度分红,,,9.0,2023-04-06,2023-04-07,2023-04-07,,10派9元(含税),2022年报
2024-03-29,年度分红,,,10.0,2024-04-09,2024-04-10,2024-04-10,,10派10元(含税),2023年报
2024-09-23,中期分红,,,5.5,2024-09-26,2024-09-27,2024-09-27,,10派5.5元(含税),2024半年报
2025-04-03,年度分红,,,5.5,2025-04-10,2025-04-11,2025-04-11,,10派5.5元(含税),2024年报
2025-09-19,中期分红,,,6.0,2025-09-25,2025-09-26,2025-09-26,,10派6元(含税),2025半年报
2026-04-16,年度分红,,3.0,7.0,2026-04-22,2026-04-23,2026-04-23,2026-04-23,10转增3股派7元(含税),2025年报
