实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2009-05-13,年度分红,,,1.0,2009-05-19,2009-05-20,2009-05-20,,10派1元（含税）,2008年报
2010-06-01,年度分红,,,1.0,2010-06-07,2010-06-08,2010-06-08,,10派1元（含税）,2009年报
2011-06-02,年度分红,,2.0,1.0,2011-06-08,2011-06-09,2011-06-09,2011-06-09,10转增2股派1元(含税),2010年报
2012-06-13,年度分红,,,1.0,2012-06-19,2012-06-20,2012-06-20,,10派1元(含税),2011年报
2013-05-31,年度分红,,,1.0,2013-06-06,2013-06-07,2013-06-07,,10派1元(含税),2012年报
2014-05-22,年度分红,,,1.0,2014-05-28,2014-05-29,2014-05-29,,10派1元(含税),2013年报
2015-06-03,年度分红,,3.0,2.0,2015-06-08,2015-06-09,2015-06-09,2015-06-09,10转增3股派2元(含税),2014年报
2016-06-14,年度分红,,2.0,2.0,2016-06-17,2016-06-20,2016-06-20,2016-06-20,10转增2股派2元(含税),2015年报
2017-06-13,年度分红,,,3.0,2017-06-16,2017-06-19,2017-06-19,,10派3元(含税),2016年报
2018-06-14,年度分红,,,2.5,2018-06-19,2018-06-20,2018-06-20,,10派2.5元（含税）,2017年报
2019-06-13,年度分红,,,5.0,2019-06-18,2019-06-19,2019-06-19,,10派5元(含税),2018年报
2020-06-16,年度分红,,3.0,10.0,2020-06-23,2020-06-24,2020-06-24,2020-06-24,10转增3股派10元(含税),2019年报
2021-06-04,年度分红,,,1.0,2021-06-10,2021-06-11,2021-06-11,,10派1元(含税),2020年报
2022-06-17,年度分红,,,1.0,2022-06-23,2022-06-24,2022-06-24,,10派1元(含税),2021年报
2023-06-07,年度分红,,,1.0,2023-06-13,2023-06-14,2023-06-14,,10派1元(含税),2022年报
2024-06-13,年度分红,,,1.0,2024-06-19,2024-06-20,2024-06-20,,10派1元(含税),2023年报
2025-07-03,年度分红,,,0.5,2025-07-09,2025-07-10,2025-07-10,,10派0.5元(含税),2024年报
