实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-05-13,年度分红,,2.0,1.0,2010-05-20,2010-05-21,2010-05-21,2010-05-21,10转增2股派1元（含税）,2009年报
2011-05-12,年度分红,,10.0,1.0,2011-05-17,2011-05-18,2011-05-18,2011-05-18,10转增10股派1元(含税),2010年报
2012-05-16,年度分红,,,1.5,2012-05-22,2012-05-23,2012-05-23,,10派1.5元(含税),2011年报
2013-04-20,年度分红,,,2.0,2013-04-25,2013-04-26,2013-04-26,,10派2元(含税),2012年报
2014-03-27,年度分红,,,1.0,2014-04-03,2014-04-04,2014-04-04,,10派1元(含税),2013年报
2015-04-01,年度分红,,,1.2,2015-04-07,2015-04-08,2015-04-08,,10派1.2元(含税),2014年报
2015-09-10,中期分红,,6.0,,2015-09-16,2015-09-17,,2015-09-17,10转增6股,2015半年报
2016-06-15,年度分红,,,1.9,2016-06-21,2016-06-22,2016-06-22,,10派1.9元(含税),2015年报
2017-05-19,年度分红,,,1.5,2017-05-25,2017-05-26,2017-05-26,,10派1.5元(含税),2016年报
2018-04-19,年度分红,,,1.0,2018-04-26,2018-04-27,2018-04-27,,10派1元(含税),2017年报
2019-07-01,年度分红,,,1.0,2019-07-08,2019-07-09,2019-07-09,,10派1元(含税),2018年报
2022-06-30,年度分红,,,1.2,2022-07-06,2022-07-07,2022-07-07,,10派1.2元(含税),2021年报
2024-07-03,年度分红,,,0.5,2024-07-09,2024-07-10,2024-07-10,,10派0.5元(含税),2023年报
2025-01-16,季度分红,,,0.5,2025-01-21,2025-01-22,2025-01-22,,10派0.5元(含税),2024三季报
2025-06-12,年度分红,,,0.5,2025-06-18,2025-06-19,2025-06-19,,10派0.5元(含税),2024年报
2025-12-31,季度分红,,,0.5,2026-01-07,2026-01-08,2026-01-08,,10派0.5元(含税),2025三季报
