实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2007-08-22,中期分红,,10.0,,2007-08-28,2007-08-29,,,10转增10股,2007半年报
2008-03-29,年度分红,,,2.0,2008-04-03,2008-04-07,2008-04-07,,10派2元（含税）,2007年报
2009-05-20,年度分红,5.0,5.0,1.0,2009-05-25,2009-05-26,2009-05-26,2009-05-26,10送5转增5股派1元（含税）,2008年报
2010-03-31,年度分红,,,0.5,2010-04-07,2010-04-08,2010-04-08,,10派0.5元（含税）,2009年报
2011-05-07,年度分红,,5.0,0.5,2011-05-12,2011-05-13,2011-05-13,2011-05-13,10转增5股派0.5元(含税),2010年报
2012-06-28,年度分红,,,0.2,2012-07-03,2012-07-04,2012-07-04,,10派0.2元(含税),2011年报
2013-06-08,年度分红,,,0.4,2013-06-18,2013-06-19,2013-06-19,,10派0.4元(含税),2012年报
2014-05-23,年度分红,,,0.247411,2014-05-28,2014-05-29,2014-05-29,,10派0.247411元(含税),2013年报
2015-07-11,年度分红,,,0.3,2015-07-16,2015-07-17,2015-07-17,,10派0.3元(含税),2014年报
2016-06-08,年度分红,,15.0,0.5,2016-06-16,2016-06-17,2016-06-17,2016-06-17,10转增15股派0.5元(含税),2015年报
2017-07-07,年度分红,,,0.25,2017-07-12,2017-07-13,2017-07-13,,10派0.25元(含税),2016年报
2018-05-16,年度分红,,,0.35,2018-05-23,2018-05-24,2018-05-24,,10派0.35元(含税),2017年报
