实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2006-05-16,年度分红,,,0.6,2006-05-19,2006-05-22,2006-05-25,,10派0.6元(含税),2005年报
2007-05-22,年度分红,,,0.7,2007-05-25,2007-05-28,2007-05-31,,10派0.7元（含税）,2006年报
2008-04-07,年度分红,,,0.8,2008-04-10,2008-04-11,2008-04-16,,10派0.8元（含税）,2007年报
2009-06-12,年度分红,,,1.0,2009-06-17,2009-06-18,2009-06-24,,10派1元（含税）,2008年报
2010-05-10,年度分红,,,1.5,2010-05-13,2010-05-14,2010-05-20,,10派1.5元（含税）,2009年报
2011-05-24,年度分红,,,0.8,2011-05-27,2011-05-30,2011-06-03,,10派0.8元(含税),2010年报
2012-06-15,年度分红,,,0.5,2012-06-21,2012-06-25,2012-06-28,,10派0.5元(含税),2011年报
2014-05-06,年度分红,,,0.25,2014-05-09,2014-05-12,2014-05-15,,10派0.25元(含税),2013年报
2015-06-19,年度分红,,,0.4,2015-06-25,2015-06-26,2015-06-26,,10派0.4元(含税),2014年报
2016-06-29,年度分红,,,0.3,2016-07-04,2016-07-05,2016-07-05,,10派0.30元(含税),2015年报
2017-06-19,年度分红,,,0.085,2017-06-22,2017-06-23,2017-06-23,,10派0.085元(含税),2016年报
2018-06-15,年度分红,,,0.3,2018-06-21,2018-06-22,2018-06-22,,10派0.3元(含税),2017年报
2019-06-14,年度分红,,,0.3,2019-06-19,2019-06-20,2019-06-20,,10派0.3元(含税),2018年报
2020-07-16,年度分红,,,0.3,2020-07-21,2020-07-22,2020-07-22,,10派0.3元(含税),2019年报
2021-07-22,年度分红,,,0.35,2021-07-27,2021-07-28,2021-07-28,,10派0.35元(含税),2020年报
2022-07-18,年度分红,,,0.38,2022-07-21,2022-07-22,2022-07-22,,10派0.38元(含税),2021年报
2023-06-21,年度分红,,,0.5,2023-06-28,2023-06-29,2023-06-29,,10派0.5元(含税),2022年报
2024-06-21,年度分红,,,0.6,2024-06-26,2024-06-27,2024-06-27,,10派0.6元(含税),2023年报
2025-07-18,年度分红,,,0.8,2025-07-24,2025-07-25,2025-07-25,,10派0.8元(含税),2024年报
2026-06-18,年度分红,,,1.0,2026-06-25,2026-06-26,2026-06-26,,10派1元(含税),2025年报
