实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-04-09,年度分红,2.0,0.0,0.0,1994-04-15,1994-04-18,,,10送2股,1993年报
1994-11-30,年度分红,,,2.2,1994-12-02,1994-12-05,,,10派2.2元(含税),1994年报
1996-07-18,年度分红,0.0,0.0,1.3,1996-07-29,1996-07-30,,,10派1.30元(含税),1995年报
1998-08-19,年度分红,0.0,0.0,0.3,1998-08-24,1998-08-25,1998-08-27,,10派0.3元(含税),1997年报
2001-06-06,年度分红,,,0.4,2001-06-11,2001-06-12,2001-06-19,,10派0.4元(含税),2000年报
2002-06-10,年度分红,,,0.35,2002-06-13,2002-06-14,2002-06-21,,10派0.35元(含税),2001年报
2003-05-19,年度分红,,,0.4,2003-05-22,2003-05-23,2003-05-29,,10股派0.4元（含税）,2002年报
2004-06-16,年度分红,,,0.6,2004-06-21,2004-06-22,2004-06-25,,10派0.6元(含税),2003年报
2005-06-10,年度分红,,,0.6,2005-06-15,2005-06-16,2005-06-22,,10派0.6元(含税),2004年报
2006-05-10,年度分红,,,0.6,2006-05-16,2006-05-17,2006-05-25,,10派0.6元(含税),2005年报
2007-05-09,年度分红,,,0.6,2007-05-15,2007-05-16,2007-05-25,,10派0.6元（含税）,2006年报
2008-06-03,年度分红,,,1.2,2008-06-06,2008-06-10,2008-06-16,,10派1.2元（含税）,2007年报
2009-05-15,年度分红,,,1.5,2009-05-20,2009-05-21,2009-05-27,,10派1.5元（含税）,2008年报
2010-06-01,年度分红,,,2.0,2010-06-04,2010-06-07,2010-06-11,,10派2元（含税）,2009年报
2011-05-20,年度分红,,10.0,2.0,2011-05-25,2011-05-26,2011-06-10,2011-05-27,10转增10股派2元(含税),2010年报
2012-05-21,年度分红,,,1.5,2012-05-24,2012-05-25,2012-06-08,,10派1.5元(含税),2011年报
2013-05-31,年度分红,,,1.8,2013-06-05,2013-06-06,2013-06-17,,10派1.8元(含税),2012年报
2014-06-11,年度分红,,6.0,2.0,2014-06-16,2014-06-17,2014-06-17,2014-06-18,10转增6股派2元(含税,2013年报
2015-06-05,年度分红,,,1.7,2015-06-11,2015-06-12,2015-06-12,,10派1.7元(含税),2014年报
2016-06-01,年度分红,,,0.5,2016-06-06,2016-06-07,2016-06-07,,10派0.5元(含税),2015年报
2017-06-05,年度分红,,,1.0,2017-06-08,2017-06-09,2017-06-09,,10派1元(含税),2016年报
2018-06-05,年度分红,,,2.8,2018-06-08,2018-06-11,2018-06-11,,10派2.8元(含税),2017年报
2019-05-28,年度分红,,4.0,11.5,2019-05-31,2019-06-03,2019-06-03,,10转增4股派11.5元(含税),2018年报
2020-07-02,年度分红,,,12.1,2020-07-07,2020-07-08,2020-07-08,,10派12.1元(含税),2019年报
2021-06-10,年度分红,,,10.8,2021-06-16,2021-06-17,2021-06-17,,10派10.8元(含税),2020年报
2022-06-08,年度分红,,,10.0,2022-06-13,2022-06-14,2022-06-14,,10派10元(含税),2021年报
2023-06-14,年度分红,,,5.1,2023-06-19,2023-06-20,2023-06-20,,10派5.1元(含税),2022年报
2024-06-12,年度分红,,,5.3,2024-06-17,2024-06-18,2024-06-18,,10派5.3元(含税),2023年报
2025-06-16,年度分红,,,4.6,2025-06-19,2025-06-20,2025-06-20,,10派4.6元(含税),2024年报
2025-11-28,季度分红,,,3.4,2025-12-03,2025-12-04,2025-12-04,,10派3.4元(含税),2025三季报
