实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-04-28,年度分红,,8.0,5.0,2011-05-05,2011-05-06,2011-05-06,2011-05-06,10转增8股派5元(含税),2010年报
2012-06-04,年度分红,,2.0,3.0,2012-06-11,2012-06-12,2012-06-12,2012-06-12,10转增2股派3元(含税),2011年报
2013-06-20,年度分红,,,1.5,2013-06-25,2013-06-26,2013-06-26,,10派1.5元(含税),2012年报
2014-03-21,年度分红,,,1.6,2014-03-26,2014-03-27,2014-03-27,,10派1.6元(含税),2013年报
2015-06-06,年度分红,1.732851,,0.433212,2015-06-11,2015-06-12,2015-06-12,2015-06-12,10送1.732851股派0.433212元(含税),2014年报
2016-05-31,年度分红,,12.0,2.0,2016-06-06,2016-06-07,2016-06-07,2016-06-07,10转增12股派2元(含税),2015年报
2017-05-06,年度分红,,,0.5,2017-05-11,2017-05-12,2017-05-12,,10派0.5元(含税),2016年报
2018-06-13,年度分红,,,1.2,2018-06-19,2018-06-20,2018-06-20,,10派1.2元(含税),2017年报
2019-06-12,年度分红,,,0.90028,2019-06-17,2019-06-18,2019-06-18,,10派0.90028元(含税),2018年报
2020-07-11,年度分红,,,0.8,2020-07-15,2020-07-16,2020-07-16,,10派0.8元(含税),2019年报
2021-06-19,年度分红,,,2.514069,2021-06-24,2021-06-25,2021-06-25,,10派2.514069元(含税),2020年报
2021-09-18,中期分红,,4.0,,2021-09-28,2021-09-29,,2021-09-29,10转增4股,2021半年报
2023-07-12,年度分红,,,1.599974,2023-07-18,2023-07-19,2023-07-19,,10派1.599974元(含税),2022年报
2024-05-30,年度分红,,,0.7058,2024-06-05,2024-06-06,2024-06-06,,10派0.7058元(含税),2023年报
2024-12-23,季度分红,,,0.6,2024-12-30,2024-12-31,2024-12-31,,10派0.6元(含税),2024三季报
2025-06-06,年度分红,,,0.3,2025-06-13,2025-06-16,2025-06-16,,10派0.3元(含税),2024年报
