实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-04-07,年度分红,,10.0,2.0,2011-04-12,2011-04-13,2011-04-13,2011-04-13,10转增10股派2元(含税),2010年报
2012-02-14,年度分红,,5.0,2.0,2012-02-17,2012-02-20,2012-02-20,2012-02-20,10转增5股派2元(含税),2011年报
2013-05-09,年度分红,,10.0,0.8,2013-05-14,2013-05-15,2013-05-15,2013-05-15,10转增10股派0.8元(含税),2012年报
2014-05-06,年度分红,,,0.248548,2014-05-12,2014-05-13,2014-05-13,,10派0.248548元(含税),2013年报
2015-04-23,年度分红,,,0.2,2015-04-28,2015-04-29,2015-04-29,,10派0.2元(含税),2014年报
2016-05-13,年度分红,,,0.2,2016-05-19,2016-05-20,2016-05-20,,10派0.2元(含税),2015年报
2017-06-29,年度分红,,,0.2,2017-07-06,2017-07-07,2017-07-07,,10派0.2元(含税),2016年报
2018-06-01,年度分红,,,0.2,2018-06-07,2018-06-08,2018-06-08,,10派0.2元(含税),2017年报
2019-05-31,年度分红,,,0.3,2019-06-05,2019-06-06,2019-06-06,,10派0.3元(含税),2018年报
2020-07-08,年度分红,,,0.3,2020-07-14,2020-07-15,2020-07-15,,10派0.3元(含税),2019年报
2021-06-10,年度分红,,,0.4,2021-06-17,2021-06-18,2021-06-18,,10派0.4元(含税),2020年报
2022-06-17,年度分红,,,0.602568,2022-06-22,2022-06-23,2022-06-23,,10派0.602568元(含税),2021年报
2023-05-24,年度分红,,,0.6,2023-05-30,2023-05-31,2023-05-31,,10派0.6元(含税),2022年报
2024-05-23,年度分红,,,0.6,2024-05-30,2024-05-31,2024-05-31,,10派0.6元(含税),2023年报
2025-06-16,年度分红,,,0.6,2025-06-19,2025-06-20,2025-06-20,,10派0.6元(含税),2024年报
2026-05-15,年度分红,,,0.6,2026-05-21,2026-05-22,2026-05-22,,10派0.6元(含税),2025年报
