实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-04-26,年度分红,2.0,3.0,1.0,2001-05-09,2001-05-10,2001-05-11,,10送2转增3股派1元（含税）,2000年报
2002-05-24,年度分红,,,0.6,2002-05-30,2002-05-31,2002-05-31,,10派0.6元(含税),2001年报
2003-04-17,年度分红,,,0.9,2003-04-24,2003-04-25,2003-04-25,,10股派0.9元（含税）,2002年报
2004-05-11,年度分红,0.0,0.0,1.0,2004-05-17,2004-05-18,2004-05-18,,10派1元(含税),2003年报
2005-07-02,年度分红,0.0,0.0,0.3,2005-07-07,2005-07-08,2005-07-08,,10派0.3元(含税),2004年报
2008-05-21,年度分红,5.0,3.0,0.2,2008-05-26,2008-05-27,2008-05-27,2008-05-27,10送5转增3股派0.2元（含税）,2007年报
2020-10-17,中期分红,,,0.4,2020-10-22,2020-10-23,2020-10-23,,10派0.4元(含税),2020半年报
2021-07-10,年度分红,,,0.5,2021-07-15,2021-07-16,2021-07-16,,10派0.5元(含税),2020年报
2023-06-13,年度分红,,,0.4,2023-06-19,2023-06-20,2023-06-20,,10派0.4元(含税),2022年报
2024-06-19,年度分红,,,0.8,2024-06-24,2024-06-25,2024-06-25,,10派0.8元(含税),2023年报
2026-06-26,年度分红,,,0.29,2026-07-02,2026-07-03,2026-07-03,,10派0.29元(含税),2025年报
