实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2002-07-17,年度分红,,,1.7,2002-07-22,2002-07-23,2002-07-29,,10派1.7元(含税),2001年报
2003-07-22,年度分红,,,1.5,2003-07-25,2003-07-28,2003-08-01,,10派1.5元（含税）,2002年报
2004-07-16,年度分红,,,1.5,2004-07-21,2004-07-22,2004-07-28,,10派1.5元(含税),2003年报
2005-06-22,年度分红,,,1.5,2005-06-28,2005-06-29,2005-07-05,,10派1.5元(含税),2004年报
2006-06-05,年度分红,,,1.5,2006-06-09,2006-06-12,2006-06-16,,10派1.5元（含税）,2005年报
2010-06-28,年度分红,,10.0,,2010-07-02,2010-07-05,,2010-07-06,10转增10股,2009年报
2011-06-30,年度分红,,,2.0,2011-07-05,2011-07-06,2011-07-12,,10派2元(含税),2010年报
2012-12-07,中期分红,,,2.0,2012-12-12,2012-12-13,2012-12-19,,10派2元(含税),2012半年报
2013-12-13,中期分红,,,1.0,2013-12-18,2013-12-19,2013-12-25,,10派1元(含税),2013半年报
2014-07-09,年度分红,,,0.5,2014-07-14,2014-07-15,2014-07-15,,10派0.5元(含税),2013年报
2015-05-25,年度分红,,,1.5,2015-05-29,2015-06-01,2015-06-01,,10派1.5元(含税),2014年报
2016-07-08,年度分红,,,1.5,2016-07-14,2016-07-15,2016-07-15,,10派1.5元(含税),2015年报
2016-12-16,中期分红,,,1.0,2016-12-22,2016-12-23,2016-12-23,,10派1元(含税),2016半年报
2017-07-07,年度分红,,,1.5,2017-07-13,2017-07-14,2017-07-14,,10派1.5元(含税),2016年报
2018-07-06,年度分红,,,2.0,2018-07-12,2018-07-13,2018-07-13,,10派2元(含税),2017年报
2019-07-05,年度分红,,,2.2,2019-07-12,2019-07-15,2019-07-15,,10派2.2元(含税),2018年报
2020-06-17,年度分红,,,3.0,2020-06-23,2020-06-24,2020-06-24,,10派3元(含税),2019年报
2021-06-17,年度分红,,,3.0,2021-06-23,2021-06-24,2021-06-24,,10派3元(含税),2020年报
2022-05-26,年度分红,,,5.0,2022-06-01,2022-06-02,2022-06-02,,10派5元(含税),2021年报
2023-05-30,年度分红,,,11.2,2023-06-05,2023-06-06,2023-06-06,,10派11.2元(含税),2022年报
2024-07-05,年度分红,,,12.8,2024-07-11,2024-07-12,2024-07-12,,10派12.8元(含税),2023年报
2025-06-27,年度分红,,,12.8,2025-07-03,2025-07-04,2025-07-04,,10派12.8元(含税),2024年报
2026-02-05,季度分红,,,24.5,2026-02-11,2026-02-12,2026-02-12,,10派24.5元(含税),2025三季报
