实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2009-05-21,年度分红,,3.0,1.0,2009-05-26,2009-05-27,2009-05-27,2009-05-27,10转增3股派1元（含税）,2008年报
2010-04-13,年度分红,,10.0,,2010-04-16,2010-04-19,,2010-04-19,10转增10股,2009年报
2011-09-19,中期分红,,5.0,6.0,2011-09-23,2011-09-26,2011-09-26,2011-09-26,10转增5股派6元(含税),2011半年报
2012-06-19,年度分红,,,2.0,2012-06-26,2012-06-27,2012-06-27,,10派2元(含税),2011年报
2013-05-03,年度分红,,,3.0,2013-05-09,2013-05-10,2013-05-10,,10派3元(含税),2012年报
2014-05-28,年度分红,,,4.0,2014-06-04,2014-06-05,2014-06-05,,10派4元(含税),2013年报
2015-05-21,年度分红,,10.0,4.5,2015-05-27,2015-05-28,2015-05-28,2015-05-28,10转增10股派4.5元(含税),2014年报
2017-06-02,年度分红,,,0.55,2017-06-07,2017-06-08,2017-06-08,,10派0.55元(含税),2016年报
2018-04-20,年度分红,,,0.65,2018-04-26,2018-04-27,2018-04-27,,10派0.65元(含税),2017年报
2020-07-07,年度分红,,,0.5,2020-07-13,2020-07-14,2020-07-14,,10派0.5元(含税),2019年报
2021-05-19,年度分红,,4.0,0.55,2021-05-24,2021-05-25,2021-05-25,2021-05-25,10转增4股派0.55元(含税),2020年报
2022-06-09,年度分红,,,0.6,2022-06-15,2022-06-16,2022-06-16,,10派0.6元(含税),2021年报
2023-06-06,年度分红,,,0.6,2023-06-13,2023-06-14,2023-06-14,,10派0.6元(含税),2022年报
2024-05-29,年度分红,,,0.6,2024-06-05,2024-06-06,2024-06-06,,10派0.6元(含税),2023年报
2024-10-16,中期分红,,,0.1,2024-10-22,2024-10-23,2024-10-23,,10派0.1元(含税),2024半年报
2025-06-19,年度分红,,,0.65,2025-06-25,2025-06-26,2025-06-26,,10派0.65元(含税),2024年报
2026-06-27,年度分红,,,0.88,2026-07-03,2026-07-06,2026-07-06,,10派0.88元(含税),2025年报
