实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2005-04-12,年度分红,,,1.0,2005-04-15,2005-04-18,2005-04-22,,10派1元(含税),2004年报
2005-10-22,中期分红,,3.0,,2005-10-27,2005-10-28,,,10转增3股,2005半年报
2006-04-01,年度分红,,,1.0,2006-04-06,2006-04-07,2006-04-13,,10派1元(含税),2005年报
2008-02-21,年度分红,,10.0,1.0,2008-02-26,2008-02-27,2008-03-04,,10转增10股派1元（含税）,2007年报
2009-03-26,年度分红,,,1.1,2009-04-01,2009-04-02,2009-04-08,,10派1.1元（含税）,2008年报
2010-06-09,年度分红,,,1.0,2010-06-17,2010-06-18,2010-06-24,,10派1元（含税）,2009年报
2011-05-27,年度分红,,,1.0,2011-06-01,2011-06-02,2011-06-08,,10派1元(含税),2010年报
2012-05-15,年度分红,,,1.0,2012-05-21,2012-05-22,2012-05-25,,10派1元(含税),2011年报
2013-06-26,年度分红,,,1.0,2013-07-01,2013-07-02,2013-07-05,,10派1元(含税),2012年报
2014-06-23,年度分红,,,2.0,2014-06-27,2014-06-30,2014-06-30,,10派2元(含税),2013年报
2015-05-05,年度分红,,,1.0,2015-05-08,2015-05-11,2015-05-11,,10派1元(含税),2014年报
2016-06-16,年度分红,,,1.5,2016-06-21,2016-06-22,2016-06-22,,10派1.5元(含税),2015年报
2017-06-02,年度分红,,8.0,8.0,2017-06-07,2017-06-08,2017-06-08,,10转增8股派8元（含税）,2016年报
2018-07-03,年度分红,,,3.0,2018-07-06,2018-07-09,2018-07-09,,10派3元(含税),2017年报
2019-06-28,年度分红,,,1.5,2019-07-04,2019-07-05,2019-07-05,,10派1.5元(含税),2018年报
2019-10-31,中期分红,,,2.0,2019-11-06,2019-11-07,2019-11-07,,10派2元(含税),2019半年报
2020-07-02,年度分红,,,4.0,2020-07-07,2020-07-08,2020-07-08,,10派4元(含税),2019年报
2021-06-29,年度分红,,,4.5,2021-07-02,2021-07-05,2021-07-05,,10派4.5元(含税),2020年报
2022-05-12,年度分红,,,4.6,2022-05-19,2022-05-20,2022-05-20,,10派4.6元(含税),2021年报
2023-04-21,年度分红,,,3.7,2023-04-27,2023-04-28,2023-04-28,,10派3.7元(含税),2022年报
2024-07-01,年度分红,,,3.7,2024-07-04,2024-07-05,2024-07-05,,10派3.7元(含税),2023年报
2025-05-20,年度分红,,,1.04,2025-05-23,2025-05-26,2025-05-26,,10派1.04元(含税),2024年报
2025-09-05,中期分红,,,0.2,2025-09-10,2025-09-11,2025-09-11,,10派0.2元(含税),2025半年报
