实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2018-06-29,年度分红,,,4.6,2018-07-05,2018-07-06,2018-07-06,,10派4.6元(含税),2017年报
2019-06-11,年度分红,,,4.4,2019-06-18,2019-06-19,2019-06-19,,10派4.4元(含税),2018年报
2020-07-03,年度分红,,,5.0,2020-07-08,2020-07-09,2020-07-09,,10派5元(含税),2019年报
2021-06-09,年度分红,,3.0,6.0,2021-06-16,2021-06-17,2021-06-17,,10转增3股派6元(含税),2020年报
2022-06-15,年度分红,,,6.0,2022-06-20,2022-06-21,2022-06-21,,10派6元(含税),2021年报
2023-05-26,年度分红,,,6.0,2023-06-01,2023-06-02,2023-06-02,,10派6元(含税),2022年报
2024-06-13,年度分红,,,5.0,2024-06-18,2024-06-19,2024-06-19,,10派5元(含税),2023年报
2025-05-27,年度分红,,,6.0,2025-06-03,2025-06-04,2025-06-04,,10派6元(含税),2024年报
2025-12-15,季度分红,,,3.0,2025-12-19,2025-12-22,2025-12-22,,10派3元(含税),2025三季报
2026-06-10,年度分红,,,3.0,2026-06-17,2026-06-18,2026-06-18,,10派3元(含税),2025年报
