实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2005-04-21,年度分红,0.0,0.0,2.0,2005-04-27,2005-04-28,2005-04-28,,10派2元(含税),2004年报
2006-06-08,年度分红,,,3.0,2006-06-14,2006-06-15,2006-06-15,,10派3元（含税）,2005年报
2007-06-15,年度分红,,2.0,3.0,2007-06-20,2007-06-21,2007-06-21,,10转增2股派3元（含税）,2006年报
2007-09-19,中期分红,,3.0,,2007-09-24,2007-09-25,,,10转增3股,2007半年报
2008-06-05,年度分红,,3.0,1.0,2008-06-12,2008-06-13,2008-06-13,,10转增3股派1元（含税）,2007年报
2009-03-27,年度分红,,,10.0,2009-04-02,2009-04-03,2009-04-03,,10派10元（含税）,2008年报
2010-05-19,年度分红,,,2.0,2010-05-25,2010-05-26,2010-05-26,,10派2元（含税）,2009年报
2011-05-19,年度分红,,,3.0,2011-05-25,2011-05-26,2011-05-26,,10派3元(含税),2010年报
2012-05-30,年度分红,,,7.0,2012-06-05,2012-06-06,2012-06-06,,10派7元(含税),2011年报
2013-04-26,年度分红,,,5.0,2013-05-07,2013-05-08,2013-05-08,,10派5元(含税),2012年报
2014-04-28,年度分红,,3.0,8.0,2014-05-06,2014-05-07,2014-05-07,2014-05-07,10转增3股派8元(含税),2013年报
2015-05-09,年度分红,,2.0,6.0,2015-05-14,2015-05-15,2015-05-15,2015-05-15,10转增2股派6元(含税),2014年报
2016-05-10,年度分红,,,5.0,2016-05-13,2016-05-16,2016-05-16,,10派5元(含税),2015年报
2017-05-19,年度分红,,3.0,5.0,2017-05-24,2017-05-25,2017-05-25,2017-05-25,10转增3股派5元(含税),2016年报
2018-06-01,年度分红,,3.0,5.0,2018-06-07,2018-06-08,2018-06-08,2018-06-08,10转增3股派5元(含税),2017年报
2019-05-22,年度分红,,,3.5,2019-05-28,2019-05-29,2019-05-29,,10派3.5元(含税),2018年报
2020-05-23,年度分红,,,4.0,2020-05-28,2020-05-29,2020-05-29,,10派4元(含税),2019年报
2021-05-18,年度分红,,,4.0,2021-05-25,2021-05-26,2021-05-26,,10派4元(含税),2020年报
2022-05-20,年度分红,,3.0,5.0,2022-05-26,2022-05-27,2022-05-27,2022-05-27,10转增3股派5元(含税),2021年报
2023-04-27,年度分红,,,3.5,2023-05-09,2023-05-10,2023-05-10,,10派3.5元(含税),2022年报
2024-05-15,年度分红,,,4.5,2024-05-22,2024-05-23,2024-05-23,,10派4.5元(含税),2023年报
2024-09-19,中期分红,,,2.0,2024-09-24,2024-09-25,2024-09-25,,10派2元(含税),2024半年报
2025-05-14,年度分红,,,3.0,2025-05-20,2025-05-21,2025-05-21,,10派3元(含税),2024年报
2025-10-23,中期分红,,,1.0,2025-10-29,2025-10-30,2025-10-30,,10派1元(含税),2025半年报
2026-05-12,年度分红,,,4.0,2026-05-19,2026-05-20,2026-05-20,,10派4元(含税),2025年报
