实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2004-05-15,年度分红,,5.0,3.5,2004-05-19,2004-05-20,2004-05-26,,10转增5股派3.5元(含税),2003年报
2005-06-17,年度分红,,,2.0,2005-06-22,2005-06-23,2005-06-29,,10派2元(含税),2004年报
2006-05-16,年度分红,,5.0,1.5,2006-05-19,2006-05-22,2006-05-26,,10转增5股派1.5元（含税）,2005年报
2007-05-15,年度分红,,,1.0,2007-05-18,2007-05-21,2007-05-25,,10派1元（含税）,2006年报
2008-05-13,年度分红,,,1.0,2008-05-16,2008-05-19,2008-05-23,,10派1元（含税）,2007年报
2009-05-19,年度分红,,,1.0,2009-05-22,2009-05-25,2009-06-01,,10派1元（含税）,2008年报
2012-05-19,年度分红,,,3.7,2012-05-23,2012-05-24,2012-05-30,,10派3.7元(含税),2011年报
2013-05-24,年度分红,,,3.5,2013-05-29,2013-05-30,2013-06-05,,10派3.5元(含税),2012年报
2014-04-25,年度分红,,,3.0,2014-04-30,2014-05-05,2014-05-09,,10派3元(含税),2013年报
2024-12-20,重整转增,,14.5,,2024-12-25,2024-12-26,,,10转增14.5股,
