实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-07-04,年度分红,,,2.0,2001-07-10,2001-07-11,2001-07-17,,10派2元(含税),2000年报
2002-07-02,年度分红,,,2.0,2002-07-05,2002-07-08,2002-07-15,,10派2元(含税),2001年报
2003-06-19,年度分红,,,2.0,2003-06-24,2003-06-25,2003-06-30,,10股派2元(含税),2002年报
2004-06-14,年度分红,,10.0,5.0,2004-06-17,2004-06-18,2004-06-22,,10转增10股派5元(含税),2003年报
2005-07-14,年度分红,,,1.0,2005-07-19,2005-07-20,2005-07-25,,10派1元(含税),2004年报
2006-06-21,股改分红,,4.0805,,2006-06-22,,,,10转增4.08054股,
2006-07-11,年度分红,,,0.8664,2006-07-14,2006-07-17,2006-07-21,,10派0.8664元（含税）,2005年报
2007-06-01,年度分红,2.0,,0.25,2007-06-07,2007-06-08,2007-06-13,,10送2股派0.25元（含税）,2006年报
2008-07-16,年度分红,2.0,,0.25,2008-07-21,2008-07-22,2008-07-28,2008-07-23,10送2股派0.25元（含税）,2007年报
2009-06-09,年度分红,,,3.26,2009-06-12,2009-06-15,2009-06-18,,10派3.26元（含税）,2008年报
2010-04-12,年度分红,,6.0,,2010-04-15,2010-04-16,,2010-04-19,10转增6股,2009年报
2011-05-24,年度分红,,,0.5,2011-05-27,2011-05-30,2011-06-03,,10派0.5元(含税),2010年报
2012-07-04,年度分红,,,0.6,2012-07-09,2012-07-10,2012-07-16,,10派0.6元(含税),2011年报
2013-06-28,年度分红,,,0.6,2013-07-03,2013-07-04,2013-07-09,,10派0.6元(含税),2012年报
2014-07-08,年度分红,,,0.45,2014-07-15,2014-07-16,2014-07-16,,10派0.45元(含税),2013年报
2015-05-25,年度分红,,,0.55,2015-05-28,2015-05-29,2015-05-29,,10派0.55元(含税),2014年报
2016-08-01,年度分红,,,0.25,2016-08-04,2016-08-05,2016-08-05,,10派0.25元(含税),2015年报
2017-06-17,年度分红,,,0.65,2017-06-22,2017-06-23,2017-06-23,,10派0.65元(含税),2016年报
