实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-05-27,年度分红,,3.0,5.0,2011-06-02,2011-06-03,2011-06-03,2011-06-03,10转增3股派5元(含税),2010年报
2012-06-18,年度分红,,,3.0,2012-06-26,2012-06-27,2012-06-27,,10派3元(含税),2011年报
2014-06-03,年度分红,,3.0,3.0,2014-06-06,2014-06-09,2014-06-09,2014-06-09,10转增3股派3元(含税),2013年报
2015-06-11,年度分红,,,3.0,2015-06-16,2015-06-17,2015-06-17,,10派3元(含税),2014年报
2016-07-09,年度分红,,,0.801231,2016-07-14,2016-07-15,2016-07-15,,10派0.801231元(含税),2015年报
2017-06-09,年度分红,,,1.0,2017-06-15,2017-06-16,2017-06-16,,10派1元(含税),2016年报
2018-05-22,年度分红,,5.0,1.0,2018-05-25,2018-05-28,2018-05-28,2018-05-28,10转增5股派1元(含税),2017年报
2019-05-25,年度分红,,,0.6,2019-05-31,2019-06-03,2019-06-03,,10派0.6元(含税),2018年报
2020-06-02,年度分红,,,0.6,2020-06-08,2020-06-09,2020-06-09,,10派0.6元(含税),2019年报
2021-04-29,年度分红,,,0.8,2021-05-11,2021-05-12,2021-05-12,,10派0.8元(含税),2020年报
2022-06-22,年度分红,,,0.4,2022-06-27,2022-06-28,2022-06-28,,10派0.4元(含税),2021年报
2023-06-08,年度分红,,,0.3,2023-06-15,2023-06-16,2023-06-16,,10派0.3元(含税),2022年报
2024-06-07,年度分红,,,0.6,2024-06-13,2024-06-14,2024-06-14,,10派0.6元(含税),2023年报
2025-06-06,年度分红,,,1.0,2025-06-12,2025-06-13,2025-06-13,,10派1元(含税),2024年报
2025-11-13,季度分红,,,1.5,2025-11-19,2025-11-20,2025-11-20,,10派1.5元(含税),2025三季报
2026-05-15,年度分红,,4.0,2.0,2026-05-21,2026-05-22,2026-05-22,2026-05-22,10转增4股派2元(含税),2025年报
