实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-04-26,年度分红,,,2.8,2011-05-03,2011-05-04,2011-05-04,,10派2.8元(含税),2010年报
2012-03-28,年度分红,,,6.0,2012-04-06,2012-04-09,2012-04-09,,10派6元(含税),2011年报
2013-04-03,年度分红,,,4.5,2013-04-11,2013-04-12,2013-04-12,,10派4.5元(含税),2012年报
2014-04-08,年度分红,,10.0,3.0,2014-04-11,2014-04-14,2014-04-14,2014-04-14,10转增10股派3元(含税),2013年报
2015-04-04,年度分红,,,1.5,2015-04-13,2015-04-14,2015-04-14,,10派1.5元(含税),2014年报
2016-04-23,年度分红,,,2.0,2016-04-28,2016-04-29,2016-04-29,,10派2元(含税),2015年报
2017-05-04,年度分红,,,2.5,2017-05-09,2017-05-10,2017-05-10,,10派2.5元(含税),2016年报
2018-05-22,年度分红,,,4.5,2018-05-28,2018-05-29,2018-05-29,,10派4.5元(含税),2017年报
2019-04-30,年度分红,,,3.5,2019-05-09,2019-05-10,2019-05-10,,10派3.5元(含税),2018年报
2020-05-08,年度分红,,,3.5,2020-05-14,2020-05-15,2020-05-15,,10派3.5元(含税),2019年报
2021-05-13,年度分红,,,3.5,2021-05-18,2021-05-19,2021-05-19,,10派3.5元(含税),2020年报
2022-06-07,年度分红,,,4.5,2022-06-14,2022-06-15,2022-06-15,,10派4.5元(含税),2021年报
2023-06-07,年度分红,,,4.0,2023-06-14,2023-06-15,2023-06-15,,10派4元(含税),2022年报
2024-06-18,年度分红,,,4.0,2024-06-25,2024-06-26,2024-06-26,,10派4元(含税),2023年报
2025-05-30,年度分红,,,3.5,2025-06-09,2025-06-10,2025-06-10,,10派3.5元(含税),2024年报
