实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2004-04-15,年度分红,,,1.0,2004-04-20,2004-04-21,2004-04-26,,10股派1元(含税),2003年报
2005-06-06,年度分红,,10.0,0.5,2005-06-09,2005-06-10,2005-06-16,,10转增10股派0.5元(含税),2004年报
2006-04-05,年度分红,,2.5,2.0,2006-04-10,2006-04-11,2006-04-14,,10转增2.5股派2元（含税）,2005年报
2007-04-18,年度分红,,,2.0,2007-04-23,2007-04-24,2007-04-27,,10派2元（含税）,2006年报
2008-04-18,年度分红,5.0,5.0,0.6,2008-04-23,2008-04-24,2008-04-29,2008-04-25,10送5转增5股派0.6元（含税）,2007年报
2009-06-03,年度分红,2.0,3.0,0.5,2009-06-08,2009-06-09,2009-06-12,2009-06-10,10送2转增3股派0.5元（含税）,2008年报
2010-05-18,年度分红,,,3.0,2010-05-21,2010-05-24,2010-05-28,,10派3元（含税）,2009年报
2011-06-08,年度分红,,,4.0,2011-06-13,2011-06-14,2011-06-20,,10派4元(含税),2010年报
2012-04-13,年度分红,,,4.0,2012-04-18,2012-04-19,2012-04-25,,10派4元(含税),2011年报
2013-05-21,年度分红,,,1.5,2013-05-24,2013-05-27,2013-05-31,,10派1.5元(含税),2012年报
2014-06-20,年度分红,,8.0,1.5,2014-06-25,2014-06-26,2014-06-26,2014-06-27,10转增8股派1.5元(含税),2013年报
2015-06-30,年度分红,,,1.0,2015-07-03,2015-07-06,2015-07-06,,10派1元(含税),2014年报
2016-06-17,年度分红,,,1.0,2016-06-22,2016-06-23,2016-06-23,,10派1元(含税),2015年报
2017-06-23,年度分红,,,1.5,2017-06-28,2017-06-29,2017-06-29,,10派1.5元(含税),2016年报
2018-06-25,年度分红,,,1.0,2018-06-28,2018-06-29,2018-06-29,,10派1元(含税),2017年报
2021-06-11,年度分红,,,0.62,2021-06-17,2021-06-18,2021-06-18,,10派0.62元(含税),2020年报
2022-06-10,年度分红,,,0.66,2022-06-15,2022-06-16,2022-06-16,,10派0.66元(含税),2021年报
2023-06-26,年度分红,,,0.57,2023-06-29,2023-06-30,2023-06-30,,10派0.57元(含税),2022年报
2024-07-11,年度分红,,,0.72,2024-07-16,2024-07-17,2024-07-17,,10派0.72元(含税),2023年报
2024-11-06,中期分红,,,0.32,2024-11-11,2024-11-12,2024-11-12,,10派0.32元(含税),2024半年报
2025-06-23,年度分红,,,0.51,2025-06-26,2025-06-27,2025-06-27,,10派0.51元(含税),2024年报
2025-09-19,中期分红,,,0.42,2025-09-24,2025-09-25,2025-09-25,,10派0.42元(含税),2025半年报
