实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2000-05-27,年度分红,2.0,6.0,,2000-06-01,2000-06-02,,,10送2转增6股,1999年报
2001-06-20,年度分红,,,1.0,2001-06-26,2001-06-27,2001-06-28,,10派1元（含税）,2000年报
2004-06-29,年度分红,0.0,0.0,1.0,2004-07-06,2004-07-07,2004-07-07,,10派1元(含税),2003年报
2011-05-19,年度分红,,,0.5,2011-05-25,2011-05-26,2011-05-26,,10派0.5元(含税),2010年报
2014-06-24,年度分红,,,0.8,2014-06-30,2014-07-01,2014-07-01,,10派0.8元(含税),2013年报
2015-06-09,年度分红,,,1.1,2015-06-16,2015-06-17,2015-06-17,,10派1.1元(含税),2014年报
2016-07-19,年度分红,,10.0,5.0,2016-07-26,2016-07-27,2016-07-27,2016-07-27,10转增10股派5元(含税),2015年报
2018-07-24,年度分红,,,2.0,2018-07-30,2018-07-31,2018-07-31,,10派2元(含税),2017年报
2024-06-17,年度分红,,,0.34,2024-06-24,2024-06-25,2024-06-25,,10派0.34元(含税),2023年报
2025-01-15,季度分红,,,0.3,2025-01-20,2025-01-21,2025-01-21,,10派0.3元(含税),2024三季报
2025-07-03,年度分红,,,0.5,2025-07-10,2025-07-11,2025-07-11,,10派0.5元(含税),2024年报
2025-11-04,季度分红,,,0.5,2025-11-11,2025-11-12,2025-11-12,,10派0.5元(含税),2025三季报
