实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1996-07-03,年度分红,0.0,0.0,1.0,1996-07-08,1996-07-09,,,10派1.00元(含税),1995年报
1997-07-15,年度分红,0.0,2.0,1.0,1997-07-22,1997-07-23,,,10转增2股派1元(含税),1996年报
1998-07-22,年度分红,2.0,1.0,0.0,1998-07-27,1998-07-28,,,10送2转增1股,1997年报
1999-06-22,年度分红,0.0,0.0,0.6,1999-07-27,1999-07-28,,,10派0.60元(含税),1998年报
2001-08-01,年度分红,,,1.0,2001-08-07,2001-08-08,2001-08-15,,10派1元(含税),2000年报
2002-07-27,年度分红,,,1.0,2002-07-31,2002-08-01,2002-08-15,,10派1元(含税),2001年报
2003-09-13,年度分红,,,1.0,2003-09-18,2003-09-19,2003-09-30,,10股派1元（含税）,2002年报
2004-07-13,年度分红,,,0.6,2004-07-16,2004-07-19,2004-07-28,,10派0.6元(含税),2003年报
2005-06-28,年度分红,,,1.6,2005-07-04,2005-07-05,2005-07-18,,10派1.6元(含税),2004年报
2006-05-09,年度分红,,,2.5,2006-05-12,2006-05-15,2006-05-26,,10派2.5元（含税）,2005年报
2007-06-13,年度分红,,,3.0,2007-06-18,2007-06-19,2007-07-02,,10派3元（含税）,2006年报
2008-06-10,年度分红,,,3.5,2008-06-13,2008-06-16,2008-06-27,,10派3.5元（含税）,2007年报
2009-06-09,年度分红,,,3.5,2009-06-12,2009-06-15,2009-06-26,,10派3.5元（含税）,2008年报
2010-06-07,年度分红,,,3.6,2010-06-10,2010-06-11,2010-06-29,,10派3.6元（含税）,2009年报
2011-07-05,年度分红,,,3.8,2011-07-08,2011-07-11,2011-07-22,,10派3.8元(含税),2010年报
2012-06-12,年度分红,,,3.6,2012-06-15,2012-06-18,2012-06-29,,10派3.6元(含税),2011年报
2013-06-06,年度分红,,,3.7,2013-06-14,2013-06-17,2013-06-28,,10派3.7元(含税),2012年报
2014-06-18,年度分红,,,3.8,2014-06-23,2014-06-24,2014-06-24,,10派3.8元(含税),2013年报
2015-07-28,年度分红,,,4.0,2015-08-03,2015-08-04,2015-08-04,,10派4元(含税),2014年报
2016-04-30,年度分红,,,4.8,2016-05-05,2016-05-06,2016-05-06,,10派4.8元(含税),2015年报
2017-05-31,年度分红,,,4.8,2017-06-05,2017-06-06,2017-06-06,,10派4.8元(含税),2016年报
2018-06-12,年度分红,,,5.6,2018-06-15,2018-06-19,2018-06-19,,10派5.6元(含税),2017年报
2019-06-04,年度分红,,,6.0,2019-06-10,2019-06-11,2019-06-11,,10派6元(含税),2018年报
2020-06-06,年度分红,,,6.0,2020-06-11,2020-06-12,2020-06-12,,10派6元(含税),2019年报
2021-06-10,年度分红,,,0.58,2021-06-17,2021-06-18,2021-06-18,,10派0.58元(含税),2020年报
2022-07-01,年度分红,,,0.53,2022-07-07,2022-07-08,2022-07-08,,10派0.53元(含税),2021年报
2023-06-14,年度分红,,,0.6,2023-06-20,2023-06-21,2023-06-21,,10派0.6元(含税),2022年报
2024-07-06,年度分红,,,5.0,2024-07-11,2024-07-12,2024-07-12,,10派5元(含税),2023年报
2024-09-21,中期分红,,,1.2,2024-09-26,2024-09-27,2024-09-27,,10派1.2元(含税),2024半年报
2025-07-25,年度分红,,,3.8,2025-07-31,2025-08-01,2025-08-01,,10派3.8元(含税),2024年报
