实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2005-05-19,年度分红,0.0,3.0,1.5,2005-05-25,2005-05-26,2005-05-26,,10转增3股派1.5元(含税),2004年报
2006-06-23,年度分红,,,1.0,2006-06-28,2006-06-29,2006-06-29,,10派1元（含税）,2005年报
2007-05-16,年度分红,,5.0,1.0,2007-05-22,2007-05-23,2007-05-23,,10转增5股派1元（含税）,2006年报
2008-04-26,年度分红,,5.0,,2008-05-07,2008-05-08,,,10转增5股,2007年报
2009-05-14,年度分红,,,1.0,2009-05-20,2009-05-21,2009-05-21,,10派1元（含税）,2008年报
2010-05-24,年度分红,,,2.0,2010-05-28,2010-05-31,2010-05-31,,10派2元（含税）,2009年报
2011-05-28,年度分红,,,2.0,2011-06-02,2011-06-03,2011-06-03,,10派2元(含税),2010年报
2012-04-28,年度分红,,5.0,2.0,2012-05-07,2012-05-08,2012-05-08,2012-05-08,10转增5股派2元(含税),2011年报
2013-06-01,年度分红,,5.0,1.0,2013-06-06,2013-06-07,2013-06-07,2013-06-07,10转增5股派1元(含税),2012年报
2014-06-13,年度分红,,,1.0,2014-06-19,2014-06-20,2014-06-20,,10派1元(含税),2013年报
2015-06-13,年度分红,,,1.0,2015-06-19,2015-06-23,2015-06-23,,10派1元(含税),2014年报
2016-06-15,年度分红,,,1.0,2016-06-21,2016-06-22,2016-06-22,,10派1元(含税),2015年报
2017-06-08,年度分红,,,1.0,2017-06-13,2017-06-14,2017-06-14,,10派1元(含税),2016年报
2018-06-06,年度分红,,,1.0,2018-06-11,2018-06-12,2018-06-12,,10派1元(含税),2017年报
2019-06-20,年度分红,,,1.0,2019-06-26,2019-06-27,2019-06-27,,10派1元(含税),2018年报
2020-06-30,年度分红,,,1.0,2020-07-06,2020-07-07,2020-07-07,,10派1元(含税),2019年报
2021-06-17,年度分红,,,1.0,2021-06-23,2021-06-24,2021-06-24,,10派1元(含税),2020年报
2024-06-14,年度分红,,,1.2,2024-06-20,2024-06-21,2024-06-21,,10派1.2元(含税),2023年报
2025-06-13,年度分红,,,1.0,2025-06-19,2025-06-20,2025-06-20,,10派1元(含税),2024年报
