实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2019-09-24,中期分红,,,6.0,2019-09-27,2019-09-30,2019-09-30,,10派6元(含税),2019半年报
2020-05-29,年度分红,,,6.0,2020-06-04,2020-06-05,2020-06-05,,10派6元(含税),2019年报
2021-06-10,年度分红,,,7.0,2021-06-16,2021-06-17,2021-06-17,,10派7元(含税),2020年报
2022-06-09,年度分红,,4.0,8.0,2022-06-14,2022-06-15,2022-06-15,,10转增4股派8元(含税),2021年报
2023-05-25,年度分红,,,10.0,2023-05-31,2023-06-01,2023-06-01,,10派10元(含税),2022年报
2024-02-08,季度分红,,,10.6,2024-02-22,2024-02-23,2024-02-23,,10派10.6元(含税),2023三季报
2024-11-28,季度分红,,,6.6,2024-12-04,2024-12-05,2024-12-05,,10派6.6元(含税),2024三季报
2025-05-22,年度分红,,,4.0,2025-05-27,2025-05-28,2025-05-28,,10派4元(含税),2024年报
2025-12-02,季度分红,,,5.0,2025-12-05,2025-12-08,2025-12-08,,10派5元(含税),2025三季报
2026-05-25,年度分红,,,3.0,2026-05-29,2026-06-01,2026-06-01,,10派3元(含税),2025年报
