实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2005-06-09,年度分红,,3.0,2.0,2005-06-14,2005-06-15,2005-06-21,,10转增3股派2元(含税),2004年报
2005-08-03,股改分红,,,0.5556,2005-08-05,,2005-08-11,,10派0.5556元（含税）,
2006-05-31,年度分红,,4.0,0.5,2006-06-05,2006-06-06,2006-06-09,,10转增4股派0.5元（含税）,2005年报
2007-03-14,年度分红,2.0,8.0,3.0,2007-03-19,2007-03-20,2007-03-23,,10送2转增8股派3元（含税）,2006年报
2008-05-27,年度分红,,,1.9961,2008-05-30,2008-06-02,2008-06-06,,10派1.996147元（含税）,2007年报
2008-09-17,中期分红,,10.0,,2008-09-22,2008-09-23,,,10转增10股,2008半年报
2009-05-26,年度分红,,,1.0,2009-06-02,2009-06-03,2009-06-09,,10派1元（含税）,2008年报
2010-05-28,年度分红,,,1.0,2010-06-02,2010-06-03,2010-06-09,,10派1.00元（含税）,2009年报
2011-05-10,年度分红,,,1.0,2011-05-13,2011-05-16,2011-05-20,,10派1元(含税),2010年报
2012-05-29,年度分红,3.0,3.0,3.0,2012-06-01,2012-06-04,2012-06-08,2012-06-05,10送3转增3股派3元(含税),2011年报
2013-06-20,年度分红,,,2.0,2013-06-25,2013-06-26,2013-07-01,,10派2元(含税),2012年报
2014-06-16,年度分红,,,1.0,2014-06-19,2014-06-20,2014-06-20,,10派1元(含税),2013年报
2015-06-12,年度分红,,,1.0,2015-06-18,2015-06-19,2015-06-19,,10派1元(含税),2014年报
2016-06-07,年度分红,,,1.0,2016-06-15,2016-06-16,2016-06-16,,10派1元(含税),2015年报
2017-05-25,年度分红,,,1.0,2017-06-01,2017-06-02,2017-06-02,,10派1元(含税),2016年报
2018-06-25,年度分红,,,1.0,2018-06-28,2018-06-29,2018-06-29,,10派1元(含税),2017年报
2019-06-28,年度分红,,,1.0,2019-07-04,2019-07-05,2019-07-05,,10派1元(含税),2018年报
2020-06-17,年度分红,,,1.0,2020-06-23,2020-06-24,2020-06-24,,10派1元(含税),2019年报
2021-05-06,年度分红,,,6.0,2021-05-11,2021-05-12,2021-05-12,,10派6元(含税),2020年报
2022-05-26,年度分红,,,2.0,2022-06-01,2022-06-02,2022-06-02,,10派2元(含税),2021年报
2023-06-02,年度分红,,,2.3,2023-06-08,2023-06-09,2023-06-09,,10派2.3元(含税),2022年报
2024-07-04,年度分红,,,1.0,2024-07-09,2024-07-10,2024-07-10,,10派1元(含税),2023年报
2025-06-11,年度分红,,,1.0,2025-06-17,2025-06-18,2025-06-18,,10派1元(含税),2024年报
