实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-28,年度分红,,,3.0,2012-07-05,2012-07-06,2012-07-06,,10派3元(含税),2011年报
2013-05-28,年度分红,,,0.5,2013-06-03,2013-06-04,2013-06-04,,10派0.5元(含税),2012年报
2014-07-02,年度分红,,,0.4,2014-07-07,2014-07-08,2014-07-08,,10派0.4元(含税),2013年报
2015-06-09,年度分红,,,0.3,2015-06-15,2015-06-16,2015-06-16,,10派0.3元(含税),2014年报
2016-06-15,年度分红,,,0.4,2016-06-20,2016-06-21,2016-06-21,,10派0.4元(含税),2015年报
2017-06-13,年度分红,,,0.13,2017-06-19,2017-06-20,2017-06-20,,10派0.13元(含税),2016年报
2022-05-11,年度分红,,,0.6,2022-05-16,2022-05-17,2022-05-17,,10派0.6元(含税),2021年报
2023-05-24,年度分红,,,2.0,2023-05-29,2023-05-30,2023-05-30,,10派2元(含税),2022年报
2024-05-22,年度分红,,,5.0,2024-05-27,2024-05-28,2024-05-28,,10派5元(含税),2023年报
2025-05-21,年度分红,,,5.0,2025-05-27,2025-05-28,2025-05-28,,10派5元(含税),2024年报
2026-05-27,年度分红,,,4.0,2026-06-03,2026-06-04,2026-06-04,,10派4元(含税),2025年报
