实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2016-06-09,年度分红,,,1.0,2016-06-16,2016-06-17,2016-06-17,,10派1元(含税),2015年报
2017-06-01,年度分红,,10.0,1.88,2017-06-06,2017-06-07,2017-06-07,,10转增10股派1.88元(含税),2016年报
2018-04-20,年度分红,,,1.33,2018-04-25,2018-04-26,2018-04-26,,10派1.33元(含税),2017年报
2019-05-17,年度分红,,4.0,2.21,2019-05-22,2019-05-23,2019-05-23,,10转增4股派2.21元(含税),2018年报
2020-06-05,年度分红,,4.0,1.28,2020-06-10,2020-06-11,2020-06-11,,10转增4股派1.28元(含税),2019年报
2021-06-11,年度分红,,2.0,0.93,2021-06-17,2021-06-18,2021-06-18,,10转增2股派0.93元(含税),2020年报
2022-06-16,年度分红,,2.0,0.84,2022-06-21,2022-06-22,2022-06-22,,10转增2股派0.84元(含税),2021年报
2023-06-14,年度分红,,,1.08,2023-06-19,2023-06-20,2023-06-20,,10派1.08元(含税),2022年报
2024-03-12,季度分红,,,2.0,2024-03-15,2024-03-18,2024-03-18,,10派2元(含税),2023三季报
2024-06-03,年度分红,,,3.0,2024-06-07,2024-06-11,2024-06-11,,10派3元(含税),2023年报
2025-07-24,年度分红,,,5.0,2025-07-29,2025-07-30,2025-07-30,,10派5元(含税),2024年报
2025-10-16,中期分红,,3.0,1.0,2025-10-22,2025-10-23,2025-10-23,,10转增3股派1元(含税),2025半年报
