实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2018-06-04,年度分红,,,1.9,2018-06-07,2018-06-08,2018-06-08,,10派1.9元(含税),2017年报
2018-09-01,中期分红,,8.0,,2018-09-06,2018-09-07,,2018-09-07,10转增8股,2018半年报
2019-05-28,年度分红,,6.0,1.8,2019-05-31,2019-06-03,2019-06-03,2019-06-03,10转增6股派1.8元(含税),2018年报
2020-05-15,年度分红,,,4.2,2020-05-22,2020-05-25,2020-05-25,,10派4.2元(含税),2019年报
2021-05-27,年度分红,,,6.3,2021-06-01,2021-06-02,2021-06-02,,10派6.3元(含税),2020年报
2022-05-19,年度分红,,,4.3,2022-05-26,2022-05-27,2022-05-27,,10派4.3元(含税),2021年报
2023-05-22,年度分红,,,6.5,2023-05-26,2023-05-29,2023-05-29,,10派6.5元(含税),2022年报
2024-05-22,年度分红,,,2.4,2024-05-27,2024-05-28,2024-05-28,,10派2.4元(含税),2023年报
2025-05-21,年度分红,,,6.5,2025-05-27,2025-05-28,2025-05-28,,10派6.5元(含税),2024年报
2026-05-22,年度分红,,,7.4,2026-05-28,2026-05-29,2026-05-29,,10派7.4元(含税),2025年报
