实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-05-12,年度分红,,,3.0,2012-05-17,2012-05-18,2012-05-18,,10派3元(含税),2011年报
2013-05-07,年度分红,,3.0,3.0,2013-05-13,2013-05-14,2013-05-14,2013-05-14,10转增3股派3元(含税),2012年报
2014-05-05,年度分红,,5.0,2.0,2014-05-12,2014-05-13,2014-05-13,2014-05-13,10转增5股派2元(含税),2013年报
2015-04-22,年度分红,,,1.0,2015-04-28,2015-04-29,2015-04-29,,10派1元(含税),2014年报
2016-05-18,年度分红,,,1.0,2016-05-24,2016-05-25,2016-05-25,,10派1元(含税),2015年报
2017-05-03,年度分红,,20.0,2.0,2017-05-09,2017-05-10,2017-05-10,2017-05-10,10转增20股派2元（含税）,2016年报
2018-04-27,年度分红,,,1.0,2018-05-07,2018-05-08,2018-05-08,,10派1元(含税),2017年报
2020-05-08,年度分红,,,0.5,2020-05-14,2020-05-15,2020-05-15,,10派0.5元(含税),2019年报
2021-05-07,年度分红,,,0.5,2021-05-13,2021-05-14,2021-05-14,,10派0.5元(含税),2020年报
2023-05-05,年度分红,,,0.5,2023-05-11,2023-05-12,2023-05-12,,10派0.5元(含税),2022年报
2024-05-28,年度分红,,,0.5,2024-06-03,2024-06-04,2024-06-04,,10派0.5元(含税),2023年报
2025-05-21,年度分红,,,0.5,2025-05-27,2025-05-28,2025-05-28,,10派0.5元(含税),2024年报
2025-09-18,中期分红,,,0.2,2025-09-24,2025-09-25,2025-09-25,,10派0.2元(含税),2025半年报
2026-05-20,年度分红,,,0.5,2026-05-27,2026-05-28,2026-05-28,,10派0.5元(含税),2025年报
