实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-06-03,年度分红,,,3.5,2015-06-09,2015-06-10,2015-06-10,,10派3.5元(含税),2014年报
2015-09-16,中期分红,,10.0,,2015-09-21,2015-09-22,,,10转增10股,2015半年报
2016-05-14,年度分红,,,1.8,2016-05-19,2016-05-20,2016-05-20,,10派1.8元(含税),2015年报
2017-05-12,年度分红,,,2.35,2017-05-18,2017-05-19,2017-05-19,,10派2.35元(含税),2016年报
2018-05-31,年度分红,,,2.65,2018-06-05,2018-06-06,2018-06-06,,10派2.65元(含税),2017年报
2019-06-18,年度分红,,,2.65,2019-06-25,2019-06-26,2019-06-26,,10派2.65元(含税),2018年报
2019-09-23,中期分红,,4.0,,2019-09-26,2019-09-27,,,10转增4股,2019半年报
2020-05-20,年度分红,,,2.0,2020-05-25,2020-05-26,2020-05-26,,10派2元(含税),2019年报
2021-06-18,年度分红,,,3.8,2021-06-23,2021-06-24,2021-06-24,,10派3.8元(含税),2020年报
2022-06-24,年度分红,,,2.5,2022-06-29,2022-06-30,2022-06-30,,10派2.5元(含税),2021年报
2023-05-29,年度分红,,,2.5,2023-06-05,2023-06-06,2023-06-06,,10派2.5元(含税),2022年报
2024-06-13,年度分红,,,2.5,2024-06-20,2024-06-21,2024-06-21,,10派2.5元(含税),2023年报
2025-06-13,年度分红,,,1.58,2025-06-19,2025-06-20,2025-06-20,,10派1.58元(含税),2024年报
