实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-12,年度分红,,5.0,3.0,2012-06-18,2012-06-19,2012-06-19,2012-06-19,10转增5股派3元(含税),2011年报
2013-06-26,年度分红,,,0.15,2013-07-03,2013-07-04,2013-07-04,,10派0.15元(含税),2012年报
2014-07-03,年度分红,,,0.15,2014-07-10,2014-07-11,2014-07-11,,10派0.15元(含税),2013年报
2015-07-01,年度分红,,,0.15,2015-07-06,2015-07-07,2015-07-07,,10派0.15元(含税),2014年报
2017-06-09,年度分红,,10.0,0.2,2017-06-14,2017-06-15,2017-06-15,2017-06-15,10转增10股派0.2元(含税),2016年报
2018-05-31,年度分红,,,0.2,2018-06-07,2018-06-08,2018-06-08,,10派0.2元(含税),2017年报
2019-05-11,年度分红,,,1.0,2019-05-16,2019-05-17,2019-05-17,,10派1元(含税),2018年报
2020-06-17,年度分红,,,1.0,2020-06-23,2020-06-24,2020-06-24,,10派1元(含税),2019年报
2021-06-09,年度分红,,,0.5,2021-06-17,2021-06-18,2021-06-18,,10派0.5元(含税),2020年报
2022-06-30,年度分红,,,0.8,2022-07-07,2022-07-08,2022-07-08,,10派0.8元(含税),2021年报
2023-06-09,年度分红,,8.0,1.6,2023-06-15,2023-06-16,2023-06-16,2023-06-16,10转增8股派1.6元(含税),2022年报
2024-07-09,年度分红,,,0.602977,2024-07-15,2024-07-16,2024-07-16,,10派0.602977元(含税),2023年报
2025-07-11,年度分红,,,0.6,2025-07-17,2025-07-18,2025-07-18,,10派0.6元(含税),2024年报
2026-07-08,年度分红,,,0.5,2026-07-14,2026-07-15,2026-07-15,,10派0.5元(含税),2025年报
