实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1996-12-31,年度分红,5.0,5.0,0.0,1997-01-03,1997-01-06,,,10送5转增5股,1995年报
1998-04-10,年度分红,3.0,5.0,0.0,1998-04-15,1998-04-16,,,10送3转增5股,1997年报
1999-07-10,年度分红,0.0,0.0,2.0,1999-07-16,1999-07-19,1999-07-23,,10派2元(含税),1998年报
2000-04-13,年度分红,,,3.0,2000-04-20,2000-04-21,2000-04-24,,10派3元（含税）,1999年报
2001-06-06,年度分红,,,2.0,2001-06-12,2001-06-13,2001-06-14,,10派2元（含税）,2000年报
2002-06-15,年度分红,,,1.0,2002-06-20,2002-06-21,2002-06-21,,10派1元(含税),2001年报
2003-04-10,年度分红,,,1.0,2003-04-15,2003-04-16,2003-04-16,,10派1元(含税),2002年报
2004-07-22,年度分红,0.0,6.0,0.0,2004-07-27,2004-07-28,,,10转增6股,2003年报
2005-07-13,年度分红,0.0,0.0,0.5,2005-07-18,2005-07-19,2005-07-19,,10派0.5元(含税),2004年报
2006-07-22,年度分红,,,0.5,2006-07-27,2006-07-28,2006-07-28,,10派0.5元(含税),2005年报
2007-06-08,年度分红,,,0.6,2007-06-14,2007-06-15,2007-06-15,,10派0.6元（含税）,2006年报
2008-07-04,年度分红,,,0.6,2008-07-10,2008-07-11,2008-07-11,,10派0.6元（含税）,2007年报
2009-06-10,年度分红,,,0.3,2009-06-16,2009-06-17,2009-06-17,,10派0.3元（含税）,2008年报
2010-06-02,年度分红,,,0.8,2010-06-08,2010-06-09,2010-06-09,,10派0.8元（含税）,2009年报
2011-07-21,年度分红,,7.0,0.9,2011-07-26,2011-07-27,2011-07-27,2011-07-27,10转增7股派0.9元(含税),2010年报
2012-07-06,年度分红,,,0.1,2012-07-12,2012-07-13,2012-07-13,,10派0.1元(含税),2011年报
