实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-06-12,年度分红,2.0,6.0,0.0,1999-06-21,1999-06-22,,,10送2转增6股,1998年报
2000-06-08,年度分红,,,1.3,2000-06-14,2000-06-15,2000-06-16,,10派1.3元（含税）,1999年报
2001-06-06,年度分红,,,1.4,2001-06-12,2001-06-13,2001-06-14,,10派1.4元（含税）,2000年报
2002-05-17,年度分红,,,1.0,2002-05-22,2002-05-23,2002-05-23,,10派1元(含税),2001年报
2003-06-18,年度分红,,,0.5,2003-06-25,2003-06-26,2003-06-26,,10股派0.5元(含税),2002年报
2004-07-30,年度分红,0.0,0.0,1.0,2004-08-05,2004-08-06,2004-08-06,,10派1元(含税),2003年报
2005-06-21,年度分红,0.0,0.0,1.0,2005-06-28,2005-06-29,2005-06-29,,10派1元(含税),2004年报
2006-07-05,年度分红,,,2.5,2006-07-11,2006-07-12,2006-07-12,,10派2.50元（含税）,2005年报
2007-07-09,年度分红,,,5.0,2007-07-13,2007-07-16,2007-07-16,,10派5元（含税）,2006年报
2008-08-04,年度分红,,,2.0,2008-08-07,2008-08-08,2008-08-08,,10派2元（含税）,2007年报
2021-04-23,年度分红,,,1.0,2021-04-29,2021-04-30,2021-04-30,,10派1元(含税),2020年报
2022-04-22,年度分红,,,2.0,2022-04-27,2022-04-28,2022-04-28,,10派2元(含税),2021年报
2023-05-18,年度分红,,,4.0,2023-05-23,2023-05-24,2023-05-24,,10派4元(含税),2022年报
2024-05-15,年度分红,,,3.0,2024-05-22,2024-05-23,2024-05-23,,10派3元(含税),2023年报
2024-09-24,中期分红,,,0.3,2024-09-27,2024-09-30,2024-09-30,,10派0.3元(含税),2024半年报
2025-05-22,年度分红,,,2.4,2025-05-29,2025-05-30,2025-05-30,,10派2.4元(含税),2024年报
2026-05-15,年度分红,,,2.3,2026-05-21,2026-05-22,2026-05-22,,10派2.3元(含税),2025年报
