实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2002-07-18,年度分红,,1.0,6.0,2002-07-24,2002-07-25,2002-07-30,,10转增1股派6元（含税）,2001年报
2003-07-08,年度分红,1.0,,2.0,2003-07-11,2003-07-14,2003-07-18,,10送1股派2元(含税),2002年报
2004-06-25,年度分红,,3.0,3.0,2004-06-30,2004-07-01,2004-07-07,,10转增3股派3元(含税),2003年报
2005-07-30,年度分红,,2.0,5.0,2005-08-04,2005-08-05,2005-08-11,,10转增2股派5元(含税),2004年报
2006-05-15,年度分红,,,3.0,2006-05-18,2006-05-19,2006-05-23,,10派3元（含税）,2005年报
2006-05-17,股改分红,,10.0,0.0,2006-05-18,2006-05-19,,,10转增10股,
2006-05-22,股改分红,,,5.91,2006-05-23,2006-05-24,2006-05-29,,10派5.91元(含税),
2007-07-09,年度分红,,,7.0,2007-07-12,2007-07-13,2007-07-19,,10派7元（含税）,2006年报
2008-06-10,年度分红,,,8.36,2008-06-13,2008-06-16,2008-06-20,,10派8.36元（含税）,2007年报
2009-06-25,年度分红,,,11.56,2009-06-30,2009-07-01,2009-07-07,,10派11.56元（含税）,2008年报
2010-06-29,年度分红,,,11.85,2010-07-02,2010-07-05,2010-07-09,,10派11.85元（含税）,2009年报
2011-06-27,年度分红,1.0,,23.0,2011-06-30,2011-07-01,2011-07-07,2011-07-04,10送1股派23元(含税),2010年报
2012-06-27,年度分红,,,39.97,2012-07-04,2012-07-05,2012-07-13,,10派39.97元(含税),2011年报
2013-06-03,年度分红,,,64.19,2013-06-06,2013-06-07,2013-06-17,,10派64.19元(含税),2012年报
2014-06-18,年度分红,1.0,,43.74,2014-06-24,2014-06-25,2014-06-25,2014-06-26,10送1股派43.74元(含税),2013年报
2015-07-10,年度分红,1.0,,43.74,2015-07-16,2015-07-17,2015-07-17,,10送1股派43.74元(含税),2014年报
2016-06-27,年度分红,,,61.71,2016-06-30,2016-07-01,2016-07-01,,10派61.71元(含税),2015年报
2017-07-01,年度分红,,,67.87,2017-07-06,2017-07-07,2017-07-07,,10派67.87元(含税),2016年报
2018-06-08,年度分红,,,109.99,2018-06-14,2018-06-15,2018-06-15,,10派109.99元(含税),2017年报
2019-06-22,年度分红,,,145.39,2019-06-27,2019-06-28,2019-06-28,,10派145.39元(含税),2018年报
2020-06-18,年度分红,,,170.25,2020-06-23,2020-06-24,2020-06-24,,10派170.25元(含税),2019年报
2021-06-21,年度分红,,,192.93,2021-06-24,2021-06-25,2021-06-25,,10派192.93元(含税),2020年报
2022-06-24,年度分红,,,216.75,2022-06-29,2022-06-30,2022-06-30,,10派216.75元(含税),2021年报
2022-12-21,特别分红,,,219.1,2022-12-26,2022-12-27,2022-12-27,,10派219.1元(含税),
2023-06-26,年度分红,,,259.11,2023-06-29,2023-06-30,2023-06-30,,10派259.11元(含税),2022年报
2023-12-14,特别分红,,,191.06,2023-12-19,2023-12-20,2023-12-20,,10派191.06元(含税),
2024-06-12,年度分红,,,308.76,2024-06-18,2024-06-19,2024-06-19,,10派308.76元(含税),2023年报
2024-12-14,季度分红,,,238.82,2024-12-19,2024-12-20,2024-12-20,,10派238.82元(含税),2024三季报
2025-06-20,年度分红,,,276.73,2025-06-25,2025-06-26,2025-06-26,,10派276.73元(含税),2024年报
2025-12-11,季度分红,,,239.57,2025-12-18,2025-12-19,2025-12-19,,10派239.57元(含税),2025三季报
