实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-04-26,年度分红,,,2.5,2001-05-09,2001-05-10,2001-05-16,,10派2.5元（含税）,2000年报
2002-04-24,年度分红,,,1.0,2002-04-29,2002-04-30,2002-05-15,,10派1元(含税),2001年报
2003-05-16,年度分红,,,2.0,2003-05-21,2003-05-22,2003-05-28,,10股派2元（含税）,2002年报
2004-05-16,年度分红,,,2.0,2004-05-21,2004-05-24,2004-05-28,,10派2元(含税),2003年报
2005-05-20,年度分红,,,2.0,2005-05-25,2005-05-26,2005-06-01,,10派2元(含税),2004年报
2006-05-16,年度分红,,,2.0,2006-05-19,2006-05-22,2006-05-26,,10派2元（含税）,2005年报
2007-04-17,年度分红,,,2.0,2007-04-20,2007-04-23,2007-04-27,,10派2元（含税）,2006年报
2008-05-07,年度分红,2.9958,4.9931,1.9972,2008-05-12,2008-05-13,2008-05-19,2008-05-13,10送2.99584转增4.9931股派1.9972元（含税）,2007年报
2009-04-07,年度分红,,,1.0,2009-04-10,2009-04-13,2009-04-17,,10派1元（含税）,2008年报
2010-05-06,年度分红,,10.0,0.5,2010-05-11,2010-05-12,2010-05-18,2010-05-13,10转增10股派0.5元（含税）,2009年报
2012-04-24,年度分红,,,0.2,2012-04-27,2012-05-02,2012-05-09,,10派0.2元(含税),2011年报
2013-04-26,年度分红,,,0.2,2013-05-06,2013-05-07,2013-05-13,,10派0.2元(含税),2012年报
2014-04-28,年度分红,,,0.2,2014-05-05,2014-05-06,2014-05-09,,10派0.2元（含税）,2013年报
