实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2016-06-02,年度分红,,15.0,1.0,2016-06-07,2016-06-08,2016-06-08,2016-06-08,10转增15股派1元(含税),2015年报
2017-05-26,年度分红,,,1.0,2017-06-06,2017-06-07,2017-06-07,,10派1元(含税),2016年报
2018-04-19,年度分红,,,2.0,2018-04-25,2018-04-26,2018-04-26,,10派2元(含税),2017年报
2019-04-23,年度分红,,,1.0,2019-04-29,2019-04-30,2019-04-30,,10派1元(含税),2018年报
2020-05-08,年度分红,,,1.0,2020-05-14,2020-05-15,2020-05-15,,10派1元(含税),2019年报
2021-04-30,年度分红,,,1.5,2021-05-11,2021-05-12,2021-05-12,,10派1.5元(含税),2020年报
2022-06-16,年度分红,,,0.5,2022-06-21,2022-06-22,2022-06-22,,10派0.5元(含税),2021年报
2023-05-06,年度分红,,,0.8,2023-05-11,2023-05-12,2023-05-12,,10派0.8元(含税),2022年报
2024-05-09,年度分红,,,0.8,2024-05-14,2024-05-15,2024-05-15,,10派0.8元(含税),2023年报
2025-05-22,年度分红,,,1.5,2025-05-27,2025-05-28,2025-05-28,,10派1.5元(含税),2024年报
2026-05-08,年度分红,,,2.0,2026-05-14,2026-05-15,2026-05-15,,10派2元(含税),2025年报
