实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2008-03-22,年度分红,,10.0,5.0,2008-03-27,2008-03-28,2008-03-28,,10转增10股派5元（含税）,2007年报
2009-04-27,年度分红,,10.0,3.0,2009-05-04,2009-05-05,2009-05-05,2009-05-05,10转增10股派3元（含税）,2008年报
2010-05-17,年度分红,,,3.0,2010-05-24,2010-05-25,2010-05-25,,10派3元（含税）,2009年报
2011-04-15,年度分红,,3.8,1.0,2011-04-21,2011-04-22,2011-04-22,2011-04-22,10转增3.8股派1元(含税),2010年报
2012-05-08,年度分红,,,3.0,2012-05-11,2012-05-14,2012-05-14,,10派3元(含税),2011年报
2013-06-01,年度分红,,,1.0,2013-06-06,2013-06-07,2013-06-07,,10派1元(含税),2012年报
2014-06-09,年度分红,,,1.2,2014-06-12,2014-06-13,2014-06-13,,10派1.2元(含税),2013年报
2015-05-09,年度分红,,,1.2,2015-05-14,2015-05-15,2015-05-15,,10派1.2元(含税),2014年报
2016-05-05,年度分红,,20.0,1.2,2016-05-10,2016-05-11,2016-05-11,2016-05-11,10转增20股派1.2元(含税),2015年报
2017-05-26,年度分红,,,0.4,2017-06-05,2017-06-06,2017-06-06,,10派0.4元(含税),2016年报
2018-05-25,年度分红,,,1.0,2018-06-01,2018-06-04,2018-06-04,,10派1元(含税),2017年报
2019-05-29,年度分红,,,0.99931,2019-06-03,2019-06-04,2019-06-04,,10派0.99931元(含税),2018年报
2020-06-22,年度分红,,,0.4,2020-06-29,2020-06-30,2020-06-30,,10派0.4元(含税),2019年报
2021-06-08,年度分红,,4.0,0.4,2021-06-15,2021-06-16,2021-06-16,2021-06-16,10转增4股派0.4元(含税),2020年报
2022-05-31,年度分红,,4.0,0.3,2022-06-07,2022-06-08,2022-06-08,2022-06-08,10转增4股派0.3元(含税),2021年报
2023-06-12,年度分红,,3.0,,2023-06-16,2023-06-19,,2023-06-19,10转增3股,2022年报
2024-06-04,年度分红,,,0.1,2024-06-12,2024-06-13,2024-06-13,,10派0.1元(含税),2023年报
2025-06-05,年度分红,,,0.1,2025-06-12,2025-06-13,2025-06-13,,10派0.1元(含税),2024年报
2026-05-07,年度分红,,,0.1,2026-05-12,2026-05-13,2026-05-13,,10派0.1元(含税),2025年报
