实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1997-09-04,年度分红,4.0,0.0,0.0,1997-09-08,1997-09-09,,,10送4股,1996年报
1998-04-23,年度分红,4.0,1.0,0.6,1998-04-28,1998-04-29,,,10送4转增1股派0.60元(含税),1997年报
2001-04-26,年度分红,,,2.0,2001-05-09,2001-05-10,2001-05-18,,10派2元（含税）,2000年报
2002-07-13,年度分红,,,2.0,2002-07-18,2002-07-19,2002-07-26,,10派2元(含税),2001年报
2003-08-16,年度分红,,,2.5,2003-08-21,2003-08-22,2003-08-29,,10股派2.5元(含税),2002年报
2004-06-09,年度分红,1.0,1.0,0.3,2004-06-14,2004-06-15,2004-06-18,,10送1转增1股派0.3元(含税),2003年报
2005-07-12,年度分红,1.0,2.0,0.2,2005-07-15,2005-07-18,2005-07-22,,10送1转增2股派0.2元(含税),2004年报
2007-02-14,股改分红,,4.0,,2007-02-15,,,,10转增4股,
2010-04-23,年度分红,,,0.5,2010-04-29,2010-04-30,2010-05-07,,10派0.5元（含税）,2009年报
2011-05-13,年度分红,,,0.7,2011-05-19,2011-05-20,2011-05-26,,10派0.7元(含税),2010年报
2012-06-19,年度分红,,,0.5,2012-06-25,2012-06-26,2012-07-03,,10派0.5元(含税),2011年报
2013-07-26,年度分红,,,0.5,2013-08-01,2013-08-02,2013-08-09,,10派0.5元(含税),2012年报
2014-07-03,年度分红,,,0.55,2014-07-09,2014-07-10,2014-07-10,,10派0.55元(含税),2013年报
2015-06-17,年度分红,,,0.5,2015-06-24,2015-06-25,2015-06-25,,10派0.5元(含税),2014年报
2016-07-28,年度分红,,,0.5,2016-08-03,2016-08-04,2016-08-04,,10派0.5元(含税),2015年报
2017-06-28,年度分红,,,0.5,2017-07-04,2017-07-05,2017-07-05,,10派0.5元(含税),2016年报
2018-08-01,年度分红,,,0.5,2018-08-07,2018-08-08,2018-08-08,,10派0.5元(含税),2017年报
2019-07-12,年度分红,,3.0,0.5,2019-07-18,2019-07-19,2019-07-19,,10转增3股派0.5元(含税),2018年报
2020-07-03,年度分红,,,0.5,2020-07-09,2020-07-10,2020-07-10,,10派0.5元(含税),2019年报
2021-06-10,年度分红,,,0.5,2021-06-17,2021-06-18,2021-06-18,,10派0.5元(含税),2020年报
2022-06-09,年度分红,,,0.8,2022-06-16,2022-06-17,2022-06-17,,10派0.8元(含税),2021年报
2023-07-06,年度分红,,,0.8,2023-07-13,2023-07-14,2023-07-14,,10派0.8元(含税),2022年报
2024-06-28,年度分红,,3.0,1.0,2024-07-04,2024-07-05,2024-07-05,,10转增3股派1元(含税),2023年报
2025-07-01,年度分红,,,1.2,2025-07-07,2025-07-08,2025-07-08,,10派1.2元(含税),2024年报
2026-02-05,季度分红,,,0.4,2026-02-11,2026-02-12,2026-02-12,,10派0.4元(含税),2025三季报
2026-07-23,年度分红,,,0.7,2026-07-29,2026-07-30,2026-07-30,,10派0.7元(含税),2025年报
